EnhanceID	SuccessRate	_type	Item_Count	Item_GDP	NeedMoney	Stuff_1_Need	Stuff_1_Count	Stuff_1_GDP	SampleItem_1	StuffName_1	Stuff_2_Need	Stuff_2_Count	Stuff_2_GDP	SampleItem_2	StuffName_2	Stuff_3_Need	Stuff_3_Count	Stuff_3_GDP	SampleItem_3	StuffName_3	Stuff_4_Need	Stuff_4_Count	Stuff_4_GDP	SampleItem_4	StuffName_4
1291	100	zhankuang	1	0;100;30173	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1292	100	zhankuang	1	0;100;30174	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1293	100	zhankuang	1	0;100;30175	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1294	100	zhankuang	1	0;100;30176	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1295	100	zhankuang	1	0;101;30173	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1296	100	zhankuang	1	0;101;30174	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1297	100	zhankuang	1	0;101;30175	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1298	100	zhankuang	1	0;101;30176	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1299	100	zhankuang	1	0;6;30173	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1300	100	zhankuang	1	0;6;30174	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1301	100	zhankuang	1	0;6;30175	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1302	100	zhankuang	1	0;6;30176	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1303	100	zhankuang	1	0;103;30177	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1304	100	zhankuang	1	0;103;30178	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1305	100	zhankuang	1	0;103;30179	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1306	100	zhankuang	1	0;103;30180	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1307	100	zhankuang	1	0;100;30177	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1308	100	zhankuang	1	0;100;30178	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1309	100	zhankuang	1	0;100;30179	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1310	100	zhankuang	1	0;100;30180	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1311	100	zhankuang	1	0;101;30177	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1312	100	zhankuang	1	0;101;30178	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1313	100	zhankuang	1	0;101;30179	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1314	100	zhankuang	1	0;101;30180	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1315	100	zhankuang	1	0;4;30177	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1316	100	zhankuang	1	0;4;30178	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1317	100	zhankuang	1	0;4;30179	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1318	100	zhankuang	1	0;4;30180	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1319	100	zhankuang	1	0;103;30181	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1320	100	zhankuang	1	0;103;30182	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1321	100	zhankuang	1	0;103;30183	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1322	100	zhankuang	1	0;103;30184	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1323	100	zhankuang	1	0;100;30181	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1324	100	zhankuang	1	0;100;30182	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1325	100	zhankuang	1	0;100;30183	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1326	100	zhankuang	1	0;100;30184	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1327	100	zhankuang	1	0;101;30181	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1328	100	zhankuang	1	0;101;30182	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1329	100	zhankuang	1	0;101;30183	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1330	100	zhankuang	1	0;101;30184	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1331	100	zhankuang	1	0;7;30181	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1332	100	zhankuang	1	0;7;30182	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1333	100	zhankuang	1	0;7;30183	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1334	100	zhankuang	1	0;7;30184	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1335	100	zhankuang	1	0;103;30185	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1336	100	zhankuang	1	0;103;30186	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1337	100	zhankuang	1	0;103;30187	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1338	100	zhankuang	1	0;103;30188	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1339	100	zhankuang	1	0;100;30185	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1340	100	zhankuang	1	0;100;30186	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1341	100	zhankuang	1	0;100;30187	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1342	100	zhankuang	1	0;100;30188	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1343	100	zhankuang	1	0;101;30185	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1344	100	zhankuang	1	0;101;30186	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1345	100	zhankuang	1	0;101;30187	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1346	100	zhankuang	1	0;101;30188	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1347	100	zhankuang	1	0;11;30185	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1348	100	zhankuang	1	0;11;30186	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1349	100	zhankuang	1	0;11;30187	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1350	100	zhankuang	1	0;11;30188	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1351	100	zhankuang	1	0;103;30189	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1352	100	zhankuang	1	0;103;30190	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1353	100	zhankuang	1	0;100;30189	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1354	100	zhankuang	1	0;100;30190	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1355	100	zhankuang	1	0;101;30189	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1356	100	zhankuang	1	0;101;30190	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1357	100	zhankuang	1	0;2;30189	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1358	100	zhankuang	1	0;2;30190	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1359	100	zhankuang	1	0;103;30203	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1360	100	zhankuang	1	0;103;30204	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1361	100	zhankuang	1	0;100;30203	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1362	100	zhankuang	1	0;100;30204	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1363	100	zhankuang	1	0;101;30203	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1364	100	zhankuang	1	0;101;30204	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1365	100	zhankuang	1	0;13;30203	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1366	100	zhankuang	1	0;13;30204	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1367	100	zhankuang	1	0;103;30205	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1368	100	zhankuang	1	0;103;30206	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1369	100	zhankuang	1	0;100;30205	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1370	100	zhankuang	1	0;100;30206	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1371	100	zhankuang	1	0;101;30205	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1372	100	zhankuang	1	0;101;30206	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1373	100	zhankuang	1	0;12;30205	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1374	100	zhankuang	1	0;12;30206	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1375	100	xingke	1	0;2;8886	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1376	100	tianyi	1	0;2;8889	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1377	100	xingke	1	0;3;8893	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1378	100	tianyi	1	0;3;8895	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1379	100	xingke	1	0;9;8914	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1380	100	tianyi	1	0;9;8916	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1381	100	xingke	1	0;11;8923	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1382	100	tianyi	1	0;11;8925	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1383	100	xingke	1	0;12;8927	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1384	100	tianyi	1	0;12;8928	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1385	100	xingke	1	0;13;8930	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1386	100	tianyi	1	0;13;8931	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1387	100	jiuzhou	1	0;2;8946	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1388	100	jiuzhou	1	0;3;8947	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1389	100	jiuzhou	1	0;9;8948	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1390	100	jiuzhou	1	0;11;8949	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1391	100	jiuzhou	1	0;13;8950	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1392	100	jiuzhou	1	0;12;8951	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1393	100	haoyue	1	0;2;8986	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1394	100	haoyue	1	0;3;8987	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1395	100	haoyue	1	0;9;8988	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1396	100	haoyue	1	0;11;8989	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1397	100	haoyue	1	0;13;8990	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1398	100	haoyue	1	0;12;8991	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1399	100	jiuzhou	1	0;102;3163	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1400	100	jiuzhou	1	0;102;3164	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1401	100	jiuzhou	1	0;102;3165	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1402	100	jiuzhou	1	0;102;3166	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1403	100	jiuzhou	1	0;102;3167	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1404	100	jiuzhou	1	0;102;3168	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1405	100	jiuzhou	1	0;102;3169	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1406	100	jiuzhou	1	0;102;3170	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1407	100	jiuzhou	1	0;102;3171	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1408	100	jiuzhou	1	0;102;3172	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1409	100	jiuzhou	1	0;102;3173	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1410	100	jiuzhou	1	0;102;3174	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1411	100	haoyue	1	0;101;3110	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1412	100	haoyue	1	0;101;3111	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1413	100	haoyue	1	0;101;3112	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1414	100	haoyue	1	0;101;3113	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1415	100	haoyue	1	0;101;3114	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1416	100	haoyue	1	0;101;3115	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1417	100	haoyue	1	0;101;3116	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1418	100	haoyue	1	0;101;3117	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1419	100	haoyue	1	0;101;3118	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1420	100	haoyue	1	0;101;3119	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1421	100	haoyue	1	0;101;3120	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1422	100	haoyue	1	0;101;3121	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1423	100	haoyue	1	0;101;3122	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1424	100	haoyue	1	0;101;3123	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1425	100	haoyue	1	0;101;3124	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1426	100	haoyue	1	0;101;3125	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1427	100	haoyue	1	0;101;3126	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1428	100	haoyue	1	0;101;3127	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1429	100	haoyue	1	0;100;3110	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1430	100	haoyue	1	0;100;3111	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1431	100	haoyue	1	0;100;3112	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1432	100	haoyue	1	0;100;3113	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1433	100	haoyue	1	0;100;3114	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1434	100	haoyue	1	0;100;3115	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1435	100	haoyue	1	0;100;3116	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1436	100	haoyue	1	0;100;3117	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1437	100	haoyue	1	0;100;3118	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1438	100	haoyue	1	0;100;3119	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1439	100	haoyue	1	0;100;3120	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1440	100	haoyue	1	0;100;3121	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1441	100	haoyue	1	0;100;3122	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1442	100	haoyue	1	0;100;3123	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1443	100	haoyue	1	0;100;3124	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1444	100	haoyue	1	0;100;3125	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1445	100	haoyue	1	0;100;3126	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1446	100	haoyue	1	0;100;3127	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1447	100	haoyue	1	0;103;3110	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1448	100	haoyue	1	0;103;3111	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1449	100	haoyue	1	0;103;3112	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1450	100	haoyue	1	0;103;3113	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1451	100	haoyue	1	0;103;3114	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1452	100	haoyue	1	0;103;3115	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1453	100	haoyue	1	0;103;3116	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1454	100	haoyue	1	0;103;3117	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1455	100	haoyue	1	0;103;3118	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1456	100	haoyue	1	0;103;3119	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1457	100	haoyue	1	0;103;3120	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1458	100	haoyue	1	0;103;3121	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1459	100	haoyue	1	0;103;3122	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1460	100	haoyue	1	0;103;3123	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1461	100	haoyue	1	0;103;3124	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1462	100	haoyue	1	0;103;3125	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1463	100	haoyue	1	0;103;3126	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1464	100	haoyue	1	0;103;3127	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1465	100	tianxiawushuang	1	0;101;30207	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1466	100	tianxiawushuang	1	0;101;30208	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1467	100	tianxiawushuang	1	0;101;30209	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1468	100	tianxiawushuang	1	0;101;30210	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1469	100	tianxiawushuang	1	0;100;30207	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1470	100	tianxiawushuang	1	0;100;30208	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1471	100	tianxiawushuang	1	0;100;30209	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1472	100	tianxiawushuang	1	0;100;30210	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1473	100	tianxiawushuang	1	0;103;30207	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1474	100	tianxiawushuang	1	0;103;30208	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1475	100	tianxiawushuang	1	0;103;30209	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1476	100	tianxiawushuang	1	0;103;30210	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1477	100	96jiwuqi	1	0;0;16	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1478	100	96jiwuqi	1	0;1;55	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1479	100	96jiwuqi	1	0;2;38	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1480	100	96jiwuqi	1	0;3;66	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1481	100	96jiwuqi	1	0;4;121	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1482	100	96jiwuqi	1	0;5;42	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1483	100	96jiwuqi	1	0;6;110	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1484	100	96jiwuqi	1	0;7;14	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1485	100	96jiwuqi	1	0;8;99	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1486	100	96jiwuqi	1	0;9;88	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1487	100	96jiwuqi	1	0;10;77	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1488	100	96jiwuqi	1	0;11;14	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1489	100	96jiwuqi	1	0;12;14	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1490	100	96jiwuqi	1	0;13;14	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1491	100	zhankuang	1	0;103;30191	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1492	100	zhankuang	1	0;103;30192	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1493	100	zhankuang	1	0;103;30193	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1494	100	zhankuang	1	0;103;30194	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1495	100	zhankuang	1	0;103;30195	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1496	100	zhankuang	1	0;103;30196	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1497	100	zhankuang	1	0;103;30197	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1498	100	zhankuang	1	0;103;30198	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1499	100	zhankuang	1	0;103;30199	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1500	100	zhankuang	1	0;103;30200	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1501	100	zhankuang	1	0;103;30201	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1502	100	zhankuang	1	0;103;30202	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1503	100	zhankuang	1	0;100;30191	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1504	100	zhankuang	1	0;100;30192	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1505	100	zhankuang	1	0;100;30193	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1506	100	zhankuang	1	0;100;30194	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1507	100	zhankuang	1	0;100;30195	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1508	100	zhankuang	1	0;100;30196	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1509	100	zhankuang	1	0;100;30197	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1510	100	zhankuang	1	0;100;30198	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1511	100	zhankuang	1	0;100;30199	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1512	100	zhankuang	1	0;100;30200	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1513	100	zhankuang	1	0;100;30201	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1514	100	zhankuang	1	0;100;30202	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1515	100	zhankuang	1	0;101;30191	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1516	100	zhankuang	1	0;101;30192	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1517	100	zhankuang	1	0;101;30193	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1518	100	zhankuang	1	0;101;30194	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1519	100	zhankuang	1	0;101;30195	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1520	100	zhankuang	1	0;101;30196	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1521	100	zhankuang	1	0;101;30197	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1522	100	zhankuang	1	0;101;30198	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1523	100	zhankuang	1	0;101;30199	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1524	100	zhankuang	1	0;101;30200	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1525	100	zhankuang	1	0;101;30201	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1526	100	zhankuang	1	0;101;30202	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1527	100	zhankuang	1	0;3;30191	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1528	100	zhankuang	1	0;3;30192	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1529	100	zhankuang	1	0;3;30193	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1530	100	zhankuang	1	0;3;30194	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1531	100	zhankuang	1	0;9;30195	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1532	100	zhankuang	1	0;9;30196	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1533	100	zhankuang	1	0;9;30197	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1534	100	zhankuang	1	0;9;30198	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1535	100	zhankuang	1	0;11;30199	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1536	100	zhankuang	1	0;11;30200	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1537	100	zhankuang	1	0;11;30201	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1538	100	zhankuang	1	0;11;30202	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1539	100	wujimingxing	1	0;102;31130	0	1	3	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1540	100	wujimingxing	1	0;102;31131	0	1	3	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1541	100	wushuangzhanshen	1	0;100;30651	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1542	100	wushuangzhanshen	1	0;100;30652	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1543	100	wushuangzhanshen	1	0;100;30653	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1544	100	wushuangzhanshen	1	0;100;30654	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
