LineId	Name	GroupID	AttrId	AttrLv	Rate	AttrWorth	ConflictGroupID		Më khãa:  ®Æc tr­ng=8:2		D:C:B=4:3:3
1100	T¨ng s¸t th­¬ng/1D	34	13380	1	1000	1000	102				
1101	KÌm theo ®éc s¸t/1D	34	13381	1	1000	1000	103				
1102	T¨ng s¸t th­¬ng cæ ®éc/1D	34	13382	1	1000	1000	104				
1103	Ph¶n ®ßn ngo¹i c«ng/1%C	34	13414	1	800	1000	105				
1104	Ph¶n ®ßn néi c«ng/1%C	34	13415	1	800	1000	106				
1105	T¨ng s¸t th­¬ng/1C	34	13403	1	800	1000	107				
1106	KÌm theo ®éc s¸t/1C	34	13404	1	800	1000	108				
1107	T¨ng s¸t th­¬ng cæ ®éc/1C	34	13405	1	800	1000	109				
1108	Ph¶n ®ßn ngo¹i c«ng/1%B	34	13437	1	200	1000	110				
1109	Ph¶n ®ßn néi c«ng/1%B	34	13438	1	200	1000	111				
1110	T¨ng s¸t th­¬ng/1B	34	13426	1	200	1000	112				
1111	KÌm theo ®éc s¸t/1B	34	13427	1	200	1000	113				
1112	T¨ng s¸t th­¬ng cæ ®éc/1B	34	13428	1	200	1000	114				
1113	Më khãa Giµy Du HiÖp 2										
1114	Tèc ®é di chuyÓn/1%D	35	13393	1	1250	1000	115				
1115	T¨ng tèc ®é xuÊt chiªu/1%D	35	13395	1	1250	1000	116				
1116	Kh¸ng tÊt c¶ D	35	13444	1	1250	1000	117				
1117	T¨ng chÝ mÖnh/1%D	35	13397	1	1250	1000	118				
1118	Tèc ®é di chuyÓn/1%C	35	13416	1	1000	1000	119				
1119	T¨ng tèc ®é xuÊt chiªu/1%C	35	13418	1	1000	1000	120				
1120	Kh¸ng tÊt c¶ C	35	13445	1	1000	1000	121				
1121	T¨ng chÝ mÖnh/1%C	35	13420	1	1000	1000	122				
1122	Tèc ®é di chuyÓn/1%D	35	13439	1	250	1000	123				
1123	T¨ng tèc ®é xuÊt chiªu/1%B	35	13441	1	250	1000	124				
1124	Kh¸ng tÊt c¶ B	35	13446	1	250	1000	125				
1125	T¨ng chÝ mÖnh/1%B	35	13443	1	250	1000	126				
1126	D­ìng thµnh ThiÕt HuyÕt 1										
1127	Søc m¹nh D	36	13357	1	5000	1000	127				
1128	Søc m¹nh C	36	13363	1	4000	1000	128				
1129	Søc m¹nh B	36	13369	1	1000	1000	129				
1130	D­ìng thµnh ThiÕt HuyÕt 2										
1131	Linh ho¹t D	37	13360	1	1000	1000	130				
1132	Th©n ph¸p D	37	13358	1	1000	1000	131				
1133	G©n cèt D	37	13361	1	625	1000	132				
1134	Néi c«ng D	37	13359	1	1000	1000	133				
1135	Sinh lùc D	37	13362	1	750	1000	134				
1136	Tû lÖ sinh lùc D	31	13459	1	625	1000	3				
1137	Linh ho¹t C	37	13366	1	800	1000	135				
1138	Th©n ph¸p C	37	13364	1	800	1000	136				
1139	G©n cèt C	37	13367	1	500	1000	137				
1140	Néi c«ng C	37	13365	1	800	1000	138				
1141	Sinh lùc C	37	13368	1	600	1000	139				
1142	Tû lÖ sinh lùc C	31	13460	1	500	1000	2				
1143	Linh ho¹t B	37	13372	1	200	1000	140				
1144	Th©n ph¸p B	37	13370	1	200	1000	141				
1145	G©n cèt B	37	13373	1	125	1000	142				
1146	Néi c«ng B	37	13371	1	200	1000	143				
1147	Sinh lùc B	37	13374	1	150	1000	144				
1148	Tû lÖ sinh lùc B	31	13461	1	125	1000	1				
1149	Më khãa ThiÕt HuyÕt 1										
1150	Søc m¹nh D	38	13375	1	1625	1000	145				
1151	G©n cèt D	38	13379	1	1850	1000	146				
1152	Sinh lùc %D	38	13447	1	1525	1000	147				
1153	Søc m¹nh C	38	13398	1	1300	1000	148				
1154	G©n cèt C	38	13402	1	1500	1000	149				
1155	Sinh lùc %C	38	13448	1	1200	1000	150				
1156	Søc m¹nh B	38	13421	1	325	1000	151				
1157	G©n cèt B	38	13425	1	350	1000	152				
1158	Sinh lùc %B	38	13449	1	325	1000	153				
1159	Më khãa ¸o Choµng ThiÕt HuyÕt 2										
1160	Ph¶n ®ßn ngo¹i c«ng/1D	39	13389	1	1250	1000	154				
1161	Ph¶n ®ßn néi c«ng/1D	39	13390	1	1250	1000	155				
1162	T¨ng ngo¹i c«ng/1%D	39	13387	1	1250	1000	156				
1163	Tæng c«ng kÝch ngo¹i c«ng/1D	39	13385	1	1250	1000	157				
1164	Ph¶n ®ßn ngo¹i c«ng/1C	39	13412	1	1000	1000	158				
1165	Ph¶n ®ßn néi c«ng/1C	39	13413	1	1000	1000	159				
1166	T¨ng ngo¹i c«ng/1%C	39	13410	1	1000	1000	160				
1167	Tæng c«ng kÝch ngo¹i c«ng/1C	39	13408	1	1000	1000	161				
1168	Ph¶n ®ßn ngo¹i c«ng/1B	39	13435	1	250	1000	162				
1169	Ph¶n ®ßn néi c«ng/1B	39	13436	1	250	1000	163				
1170	T¨ng ngo¹i c«ng/1%B	39	13433	1	250	1000	164				
1171	Tæng c«ng kÝch ngo¹i c«ng/1B	39	13431	1	250	1000	165				
1172	Më khãa Huy Ch­¬ng ThiÕt HuyÕt 2										
1173	Ph¶n ®ßn ngo¹i c«ng/1D	40	13389	1	1250	1000	166				
1174	Ph¶n ®ßn néi c«ng/1D	40	13390	1	1250	1000	167				
1175	T¨ng ngo¹i c«ng/1%D	40	13387	1	1250	1000	168				
1176	Tæng c«ng kÝch ngo¹i c«ng/1D	40	13385	1	1250	1000	169				
1177	Ph¶n ®ßn ngo¹i c«ng/1C	40	13412	1	1000	1000	170				
1178	Ph¶n ®ßn néi c«ng/1C	40	13413	1	1000	1000	171				
1179	T¨ng ngo¹i c«ng/1%C	40	13410	1	1000	1000	172				
1180	Tæng c«ng kÝch ngo¹i c«ng/1C	40	13408	1	1000	1000	173				
1181	Ph¶n ®ßn ngo¹i c«ng/1B	40	13435	1	250	1000	174				
1182	Ph¶n ®ßn néi c«ng/1B	40	13436	1	250	1000	175				
1183	T¨ng ngo¹i c«ng/1%B	40	13433	1	250	1000	176				
1184	Tæng c«ng kÝch ngo¹i c«ng/1B	40	13431	1	250	1000	177				
1185	Më khãa Giµy ThiÕt HuyÕt 2										
1186	Tèc ®é di chuyÓn/1%D	41	13393	1	1250	1000	178				
1187	T¨ng tèc ®é xuÊt chiªu/1%D	41	13395	1	1250	1000	179				
1188	Hót sinh lùc D	41	13394	1	1250	1000	180				
1189	Gi¶m thä th­¬ng/1%D	41	13396	1	1250	1000	181				
1190	Tèc ®é di chuyÓn/1%C	41	13416	1	1000	1000	182				
1191	T¨ng tèc ®é xuÊt chiªu/1%C	41	13418	1	1000	1000	183				
1192	Hót sinh lùc C	41	13417	1	1000	1000	184				
1193	Gi¶m thä th­¬ng/1%C	41	13419	1	1000	1000	185				
1194	Tèc ®é di chuyÓn/1%B	41	13439	1	250	1000	186				
1195	T¨ng tèc ®é xuÊt chiªu/1%B	41	13441	1	250	1000	187				
1196	Hót sinh lùc B	41	13440	1	250	1000	188				
1197	Gi¶m thä th­¬ng/1%B	41	13442	1	250	1000	189				
1198	D­ìng thµnh V©n Du 1										
1199	Néi c«ng 	42	13359	1	5000	1000	190				
1200	Néi c«ng 	42	13365	1	4000	1000	191				
1201	Néi c«ng 	42	13371	1	1000	1000	192				
1202	D­ìng thµnh V©n Du 2										
1203	Linh ho¹t D	43	13360	1	1000	1000	193				
1204	Th©n ph¸p D	43	13358	1	1000	1000	194				
1205	G©n cèt D	43	13361	1	1000	1000	195				
1206	Sinh lùc D	43	13362	1	1000	1000	196				
1207	Tû lÖ sinh lùc D	31	13459	1	1000	1000	3				
1208	Linh ho¹t C	43	13366	1	800	1000	197				
1209	Th©n ph¸p C	43	13364	1	800	1000	198				
1210	G©n cèt C	43	13367	1	800	1000	199				
1211	Sinh lùc C	43	13368	1	800	1000	200				
1212	Tû lÖ sinh lùc C	31	13460	1	800	1000	2				
1213	Linh ho¹t B	43	13372	1	200	1000	201				
1214	Th©n ph¸p B	43	13370	1	200	1000	202				
1215	G©n cèt B	43	13373	1	200	1000	203				
1216	Sinh lùc B	43	13374	1	200	1000	204				
1217	Tû lÖ sinh lùc B	31	13461	1	200	1000	1				
1218	Më khãa V©n Du 1										
1219	Linh ho¹t D	44	13378	1	1300	1000	205				
1220	Th©n ph¸p D	44	13376	1	1200	1000	206				
1221	Néi c«ng D	44	13377	1	1500	1000	207				
1222	Linh ho¹t C	44	13401	1	1300	1000	208				
1223	Th©n ph¸p C	44	13399	1	1200	1000	209				
1224	Néi c«ng C	44	13400	1	1500	1000	210				
1225	Linh ho¹t B	44	13424	1	650	1000	211				
1226	Th©n ph¸p B	44	13422	1	600	1000	212				
1227	Néi c«ng B	44	13423	1	750	1000	213				
1228	Më khãa ¸o Choµng V©n Du 2										
1229	T¨ng néi c«ng/1%D	45	13388	1	1250	1000	214				
1230	Tæng c«ng kÝch néi c«ng/1D	45	13386	1	1250	1000	215				
1231	Néi c«ng lín nhÊt trªn vò khÝ t¨ng/1D	45	13383	1	1250	1000	216				
1232	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng/1D	45	13384	1	1250	1000	217				
1233	T¨ng néi c«ng/1%C	45	13411	1	1000	1000	218				
1234	Tæng c«ng kÝch néi c«ng/1C	45	13409	1	1000	1000	219				
1235	Néi c«ng lín nhÊt trªn vò khÝ t¨ng/1C	45	13406	1	1000	1000	220				
1236	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng/1C	45	13407	1	1000	1000	221				
1237	T¨ng néi c«ng/1%B	45	13434	1	250	1000	222				
1238	Tæng c«ng kÝch néi c«ng/1B	45	13432	1	250	1000	223				
1239	Néi c«ng lín nhÊt trªn vò khÝ t¨ng/1B	45	13429	1	250	1000	224				
1240	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng/1B	45	13430	1	250	1000	225				
1241	Më khãa Huy Ch­¬ng V©n Du 2										
1242	T¨ng néi c«ng/1%D	46	13388	1	1250	1000	226				
1243	Tæng c«ng kÝch néi c«ng/1D	46	13386	1	1250	1000	227				
1244	Néi c«ng lín nhÊt trªn vò khÝ t¨ng/1D	46	13383	1	1250	1000	228				
1245	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng/1D	46	13384	1	1250	1000	229				
1246	T¨ng néi c«ng/1%C	46	13411	1	1000	1000	230				
1247	Tæng c«ng kÝch néi c«ng/1C	46	13409	1	1000	1000	231				
1248	Néi c«ng lín nhÊt trªn vò khÝ t¨ng/1C	46	13406	1	1000	1000	232				
1249	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng/1C	46	13407	1	1000	1000	233				
1250	T¨ng néi c«ng/1%B	46	13434	1	250	1000	234				
1251	Tæng c«ng kÝch néi c«ng/1B	46	13432	1	250	1000	235				
1252	Néi c«ng lín nhÊt trªn vò khÝ t¨ng/1B	46	13429	1	250	1000	236				
1253	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng/1B	46	13430	1	250	1000	237				
1254	Më khãa Giµy V©n Du 2										
1255	Tèc ®é di chuyÓn/1%D	47	13393	1	1250	1000	238				
1256	T¨ng tèc ®é xuÊt chiªu/1%D	47	13395	1	1250	1000	239				
1257	Gi¶m thä th­¬ng/1%D	47	13396	1	1250	1000	240				
1258	T¨ng chÝ mÖnh/1%D	47	13397	1	1250	1000	241				
1259	Tèc ®é di chuyÓn/1%C	47	13416	1	1000	1000	242				
1260	T¨ng tèc ®é xuÊt chiªu/1%C	47	13418	1	1000	1000	243				
1261	Gi¶m thä th­¬ng/1%C	47	13419	1	1000	1000	244				
1262	T¨ng chÝ mÖnh/1%C	47	13420	1	1000	1000	245				
1263	Tèc ®é di chuyÓn/1%B	47	13439	1	250	1000	246				
1264	T¨ng tèc ®é xuÊt chiªu/1%B	47	13441	1	250	1000	247				
1265	Gi¶m thä th­¬ng/1%B	47	13442	1	250	1000	248				
1266	T¨ng chÝ mÖnh/1%B	47	13443	1	250	1000	249				
1267	---------------------Linh §å §Çu-----------------------------------------										
1268	XuÊt chiªu %D	48	13476	1	1000	1000	250				
1269	XuÊt chiªu %C	48	13476	2	3000	1000	251				
1270	XuÊt chiªu %B	48	13476	3	4500	1000	252				
1271	XuÊt chiªu %A	48	13476	4	1500	1000	253				
1272	D­îc hiÖu kÐo dµi	49	305	4	10000	1000	254				
1273	Sinh lùc D	50	13491	1	3000	1000	255				
1274	Sinh lùc C	50	13491	2	4500	1000	256				
1275	Sinh lùc B	50	13491	3	2000	1000	257				
1276	§iÓm sinh lùc A	50	13491	4	500	1000	258				
1277	---------------------Linh §å Y-----------------------------------------										
1278	Kh¸ng tÊt c¶ D	51	13477	2	2500	1000	259				
1279	Kh¸ng tÊt c¶ C	51	13477	3	4000	1000	260				
1280	Kh¸ng tÊt c¶ B	51	13477	4	2500	1000	261				
1281	Kh¸ng tÊt c¶ A	51	13477	5	1000	1000	262				
1282	Sinh lùc %D	52	290	4	1000	1000	263				
1283	Sinh lùc %C	52	290	5	5000	1000	264				
1284	Sinh mÖnh % B	52	290	6	3000	1000	265				
1285	Sinh lùc %A	52	290	7	1000	1000	266				
1286	---------------------Linh §å Khè (S¸t th­¬ng)-----------------------------------										
1287	Nöa s¸t th­¬ng C	53	302	2	3000	1000	267				
1288	Nöa s¸t th­¬ng B	53	302	3	5500	1000	268				
1289	Nöa s¸t th­¬ng A	53	302	4	1500	1000	269				
1290	S¸t th­¬ng D	54	563	1	3000	1000	270				
1291	S¸t th­¬ng C	54	563	2	4500	1000	271				
1292	S¸t th­¬ng B	54	563	3	2000	1000	272				
1293	S¸t th­¬ng A	54	563	4	500	1000	273				
1294	---------------------Linh §å Khè  (Ngo¹i c«ng)-----------------------------------										
1295	Ngo¹i c«ng %D	55	13478	1	3000	1000	274				
1296	Ngo¹i c«ng %C	55	13478	2	4500	1000	275				
1297	Ngo¹i c«ng %B	55	13478	3	2000	1000	276				
1298	Ngo¹i c«ng %A	55	13478	4	500	1000	277				
1299	---------------------Linh §å Khè (Néi kÝch)-----------------------------------										
1300	Néi kÝch %D	56	13479	1	3000	1000	278				
1301	Néi kÝch %C	56	13479	2	4500	1000	279				
1302	Néi kÝch %B	56	13479	3	2000	1000	280				
1303	Néi kÝch %A	56	13479	4	500	1000	281				
1304	---------------------Vò KhÝ Linh §å (S¸t th­¬ng)-------------------------------										
1305	Th©n ph¸p D	57	13480	2	1000	1000	282				
1306	Th©n ph¸p C	57	13480	3	2500	1000	283				
1307	Th©n ph¸p B	57	13480	4	1000	1000	284				
1308	Th©n ph¸p A	57	13480	5	500	1000	285				
1309	Linh ho¹t D	57	13481	2	1000	1000	286				
1310	Linh ho¹t C	57	13481	3	2500	1000	287				
1311	Linh ho¹t B	57	13481	4	1000	1000	288				
1312	Linh ho¹t A	57	13481	5	500	1000	289				
1313	S¸t th­¬ng D	58	13492	2	2000	1000	290				
1314	S¸t th­¬ng C	58	13492	3	4000	1000	291				
1315	S¸t th­¬ng B	58	13492	4	3500	1000	292				
1316	S¸t th­¬ng A	58	13492	5	500	1000	293				
1317	---------------------Vò KhÝ Linh §å  (Ngo¹i c«ng)-------------------------------										
1318	Søc m¹nh D	59	13482	2	1500	1000	294				
1319	Søc m¹nh C	59	13482	3	5500	1000	295				
1320	Søc m¹nh B	59	13482	4	2500	1000	296				
1321	Søc m¹nh A	59	13482	5	500	1000	297				
1322	Ngo¹i c«ng %D	60	13484	2	2000	1000	298				
1323	Ngo¹i c«ng %C	60	13484	3	4000	1000	299				
1324	Ngo¹i c«ng %B	60	13484	4	3500	1000	300				
1325	Ngo¹i c«ng %A	60	13484	5	500	1000	301				
1326	---------------------Vò KhÝ Linh §å (Néi kÝch)-------------------------------										
1327	Néi c«ng D	61	13483	2	1500	1000	302				
1328	Néi c«ng C	61	13483	3	5500	1000	303				
1329	Néi c«ng B	61	13483	4	2500	1000	304				
1330	Néi c«ng A	61	13483	5	500	1000	305				
1331	Néi kÝch %D	62	13485	2	2000	1000	306				
1332	Néi kÝch %C	62	13485	3	4000	1000	307				
1333	Néi kÝch %B	62	13485	4	3500	1000	308				
1334	Néi kÝch %A	62	13485	5	500	1000	309				
1335	---------------------Trang bÞ Linh §å thuéc tÝnh ngÉu nhiªn (§Çu, Y, Khè c«ng kÝch)-----------------										
1336	§éc s¸t	63	251	2	700	1000	310				
1337	Cæ s¸t	63	13199	6	700	1000	311				
1338	S¸t th­¬ng	63	394	4	500	1000	312				
1339	Tû lÖ ngo¹i c«ng	63	261	3	600	1000	313				
1340	Tû lÖ néi kÝch	63	262	3	600	1000	314				
1341	Tû lÖ néi ngo¹i c«ng	63	389	4	400	1000	315				
1342	Søc m¹nh	63	399	2	1300	1000	316				
1343	Néi c«ng 	63	402	2	1300	1000	317				
1344	G©n cèt	63	398	2	1300	1000	318				
1345	Th©n ph¸p	63	400	2	1300	1000	319				
1346	Linh ho¹t	63	401	2	1300	1000	320				
1347	---------------------Trang bÞ Linh §å thuéc tÝnh ngÉu nhiªn (Vò khÝ tÊn c«ng)-------------------										
1348	§éc s¸t	64	251	2	2000	1000	321				
1349	Cæ s¸t	64	13199	6	2000	1000	322				
1350	S¸t th­¬ng	64	394	4	1000	1000	323				
1351	Tû lÖ ngo¹i c«ng	64	261	3	2000	1000	324				
1352	Tû lÖ néi kÝch	64	262	3	2000	1000	325				
1353	Tû lÖ néi ngo¹i c«ng	64	389	4	1000	1000	326				
1354	Gi¶m tû lÖ ngo¹i phßng cña môc tiªu	65	13320	2	1500	1000	327				
1355	Gi¶m tû lÖ néi phßng cña môc tiªu	65	13322	2	1500	1000	328				
1356	Gi¶m tû lÖ néi ngo¹i phßng cña môc tiªu	65	444	5	1000	1000	329				
1357	Gi¶m ®iÓm sè ngo¹i phßng môc tiªu	65	13464	3	1500	1000	330				
1358	Gi¶m ®iÓm sè néi phßng môc tiªu	65	13465	3	1500	1000	331				
1359	Gi¶m ®iÓm sè néi ngo¹i phßng môc tiªu	65	13466	2	1000	1000	332				
1360	Ph¸ phßng thñ ®èi ph­¬ng	65	252	2	0	1000	333				
1361	Hót sinh lùc	65	13237	1	1000	1000	334				
1362	ChÝnh x¸c	65	13564	1	1000	1000	335				
1363	---------------------Trang bÞ Linh §å thuéc tÝnh ngÉu nhiªn (Giíi chØ tÊn c«ng)-------------------										
1364	Søc m¹nh	66	399	2	1800	1000	336				
1365	Néi c«ng 	66	402	2	1800	1000	337				
1366	G©n cèt	66	398	2	1800	1000	338				
1367	Th©n ph¸p	66	400	2	1800	1000	339				
1368	Linh ho¹t	66	401	2	1800	1000	340				
1369	Ph¸ phßng thñ ®èi ph­¬ng	66	252	2	0	1000	341				
1370	Hót sinh lùc	66	13237	1	1000	1000	342				
1371	---------------------Trang bÞ Linh §å thuéc tÝnh ngÉu nhiªn (§Çu phßng ngù)---------------------										
1372	Tû lÖ sinh lùc	67	277	5	1600	1000	343				
1373	Tû lÖ ngo¹i phßng	67	493	2	1200	1000	344				
1374	Tû lÖ néi phßng	67	494	2	1200	1000	345				
1375	Tû lÖ néi ngo¹i phßng	67	495	1	800	1000	346				
1376	§iÓm hé gi¸p ngo¹i phßng	67	13486	1	1200	1000	347				
1377	§iÓm hé gi¸p néi phßng	67	13487	1	1200	1000	348				
1378	§iÓm hé gi¸p néi ngo¹i phßng	67	13488	1	800	1000	349				
1379	§iÓm ®éc s¸t gi¶m	67	13207	5	650	1000	350				
1380	Kh¸ng ®éc	67	13240	5	650	1000	351				
1381	Tû lÖ gi¶m thêi gian ®éc	67	13471	1	700	1000	352				
1382	---------------------Trang bÞ Linh §å thuéc tÝnh ngÉu nhiªn (¸o phßng ngù)---------------------										
1383	Tû lÖ sinh lùc	68	277	5	1600	1000	353				
1384	Tû lÖ ngo¹i phßng	68	493	2	1200	1000	354				
1385	Tû lÖ néi phßng	68	494	2	1200	1000	355				
1386	Tû lÖ néi ngo¹i phßng	68	495	1	800	1000	356				
1387	§iÓm hé gi¸p ngo¹i phßng	68	13486	1	1200	1000	357				
1388	§iÓm hé gi¸p néi phßng	68	13487	1	1200	1000	358				
1389	§iÓm hé gi¸p néi ngo¹i phßng	68	13488	1	800	1000	359				
1390	§iÓm sè triÖt tiªu s¸t th­¬ng ngo¹i c«ng	68	13205	5	800	1000	360				
1391	§iÓm sè triÖt tiªu s¸t th­¬ng néi c«ng	68	13206	5	800	1000	361				
1392	§iÓm sè triÖt tiªu s¸t th­¬ng néi ngo¹i c«ng	68	13468	6	400	1000	362				
1393	---------------------Trang bÞ Linh §å thuéc tÝnh ngÉu nhiªn (Khè phßng ngù)---------------------										
1394	Tû lÖ sinh lùc	69	277	5	1600	1000	363				
1395	Tû lÖ ngo¹i phßng	69	493	2	1200	1000	364				
1396	Tû lÖ néi phßng	69	494	2	1200	1000	365				
1397	Tû lÖ néi ngo¹i phßng	69	495	1	800	1000	366				
1398	§iÓm hé gi¸p ngo¹i phßng	69	13486	1	1200	1000	367				
1399	§iÓm hé gi¸p néi phßng	69	13487	1	1200	1000	368				
1400	§iÓm hé gi¸p néi ngo¹i phßng	69	13488	1	800	1000	369				
1401	§iÓm sè ph¶n ®ßn s¸t th­¬ng ngo¹i	69	13469	6	700	1000	370				
1402	§iÓm sè ph¶n ®ßn s¸t th­¬ng néi	69	13470	6	700	1000	371				
1403	§iÓm sè ph¶n ®ßn s¸t th­¬ng néi ngo¹i	69	13287	5	300	1000	372				
1404	Tû lÖ ph¶n ®ßn s¸t th­¬ng ®éc	69	13227	1	300	1000	373				
1405	---------------------Trang bÞ Linh §å thuéc tÝnh ngÉu nhiªn (Giíi chØ phßng ngù)-------------------										
1406	Tû lÖ sinh lùc	70	277	3	2000	1000	374				
1407	Tû lÖ ngo¹i phßng	70	493	2	1500	1000	375				
1408	Tû lÖ néi phßng	70	494	2	1500	1000	376				
1409	Tû lÖ néi ngo¹i phßng	70	495	1	1000	1000	377				
1410	§iÓm hé gi¸p ngo¹i phßng	70	13486	1	1500	1000	378				
1411	§iÓm hé gi¸p néi phßng	70	13487	1	1500	1000	379				
1412	§iÓm hé gi¸p néi ngo¹i phßng	70	13488	1	1000	1000	380				
1413	---------------------Trang bÞ Linh §å thuéc tÝnh ngÉu nhiªn (§Çu, Y, Khè kh¸c)-----------------										
1414	§iÓm sinh lùc	71	408	4	800	1000	381				
1415	§¼ng cÊp céng thªm sinh lùc	71	13467	2	800	1000	382				
1416	ChuyÓn sinh céng thªm sinh lùc	71	13490	3	800	1000	383				
1417	NÐ tr¸nh tÊt c¶ tr¹ng th¸i phô	71	13251	1	300	1000	384				
1418	Khi bÞ tÊn c«ng, cã tû lÖ t¨ng nÐ tr¸nh 10 gi©y	71	13473	1	600	1000	385				
1419	Khi bÞ tÊn c«ng, cã tû lÖ t¨ng tèc ®é di chuyÓn 10 gi©y 	71	613	2	600	1000	386				
1420	T¨ng nÐ tr¸nh	71	13554	1	600	1000	387				
1421	---------------------Trang bÞ Linh §å thuéc tÝnh ngÉu nhiªn (Giíi chØ kh¸c)-------------------										
1422	Tû lª 30% cã Tôc MÖnh QuyÕt 1 lÇn	72	614	7	0	1000	388				
1423	Khi ch¹y cã mang Tµn ¶nh	72	13474	1	0	1000	389				
1424	Khi thi triÓn kü n¨ng cã Tµn ¶nh	72	13475	1	0	1000	390				
1425	Sö dông kü n¨ng cã tû lÖ kh«ng cã thêi gian chê	72	496	1	500	1000	391				
1426	Tû lÖ xuÊt chiªu t¨ng	72	491	4	500	1000	392				
1427	MËt tÞch céng thªm t¨ng	72	564	4	100	1000	393				
1428	§iÓm thÓ lùc	72	13183	3	500	1000	394				
1429	Néi lùc %	72	278	3	500	1000	395				
1430	S¸t th­¬ng chuyÓn hãa thµnh néi lùc 	72	308	5	500	1000	396				
1431	Sót ng¾n ®éng t¸c bÞ th­¬ng	72	89	2	500	1000	397				
1432	D­îc hiÖu kÐo dµi	72	305	4	500	1000	398				
1433	Gi¶m néi lùc tiªu hao	72	304	3	500	1000	399				
1434	---------------------Trang bÞ Hµo HiÖp thuéc tÝnh ngÉu nhiªn (Nãn)-------------------										
1435	XuÊt chiªu	73	13643	1;10	600	1000	400				
1436	§éc s¸t	73	13644	1;20	400	1000	401				
1437	Cæ s¸t	73	13645	1;20	400	1000	401				
1438	S¸t th­¬ng	73	13646	1;20	400	1000	401				
1439	Tû lÖ ngo¹i c«ng	73	13647	1;12	400	1000	402				
1440	Tû lÖ néi kÝch	73	13648	1;12	400	1000	402				
1441	Tû lÖ néi ngo¹i c«ng	73	13649	1;12	400	1000	402				
1442	Søc m¹nh	73	13650	1;10	240	1000	403				
1443	Néi c«ng 	73	13651	1;10	240	1000	403				
1444	G©n cèt	73	13652	1;10	240	1000	403				
1445	Th©n ph¸p	73	13653	1;10	240	1000	403				
1446	Linh ho¹t	73	13654	1;10	240	1000	403				
1447	Kh¸ng tÊt c¶	73	13655	1;10	700	1000	404				
1448	Tû lÖ sinh lùc	73	13656	1;10	800	1000	405				
1449	NÐ tr¸nh	73	13657	1;15	700	1000	406				
1450	Phßng thñ b¹o kÝch	73	13658	1;10	700	1000	407				
1451	Gi¶m s¸t th­¬ng b¹o kÝch	73	13659	1;15	700	1000	408				
1452	Tû lÖ ngo¹i phßng	73	13660	1;4	200	1000	409				
1453	Tû lÖ néi phßng	73	13661	1;4	200	1000	409				
1454	Tû lÖ néi ngo¹i phßng	73	13662	1;2	200	1000	409				
1455	§iÓm hé gi¸p ngo¹i phßng	73	13663	1;20	200	1000	409				
1456	§iÓm hé gi¸p néi phßng	73	13664	1;20	200	1000	409				
1457	§iÓm hé gi¸p néi ngo¹i phßng	73	13665	1;10	200	1000	409				
1458	D­îc hiÖu kÐo dµi	73	13666	1;10	1000	1000	410				
1459	---------------------Trang bÞ Hµo HiÖp thuéc tÝnh ngÉu nhiªn (¸o)-------------------										
1460	§éc s¸t	74	13644	1;20	400	1000	411				
1461	Cæ s¸t	74	13645	1;20	400	1000	411				
1462	S¸t th­¬ng	74	13646	1;20	400	1000	411				
1463	Tû lÖ ngo¹i c«ng	74	13647	1;12	400	1000	412				
1464	Tû lÖ néi kÝch	74	13648	1;12	400	1000	412				
1465	Tû lÖ néi ngo¹i c«ng	74	13649	1;12	400	1000	412				
1466	Søc m¹nh	74	13650	1;10	240	1000	413				
1467	Néi c«ng 	74	13651	1;10	240	1000	413				
1468	G©n cèt	74	13652	1;10	240	1000	413				
1469	Th©n ph¸p	74	13653	1;10	240	1000	413				
1470	Linh ho¹t	74	13654	1;10	240	1000	413				
1471	Kh¸ng tÊt c¶	74	13655	1;10	700	1000	414				
1472	Tû lÖ sinh lùc	74	13656	1;10	800	1000	415				
1473	§¼ng cÊp céng thªm sinh lùc	74	13667	1;20	800	1000	416				
1474	ChuyÓn sinh céng thªm sinh lùc	74	13668	1;10	800	1000	416				
1475	NÐ tr¸nh	74	13657	1;15	700	1000	417				
1476	Phßng thñ b¹o kÝch	74	13658	1;10	700	1000	418				
1477	Gi¶m s¸t th­¬ng b¹o kÝch	74	13659	1;15	700	1000	419				
1478	Tû lÖ ngo¹i phßng	74	13660	1;4	200	1000	420				
1479	Tû lÖ néi phßng	74	13661	1;4	200	1000	420				
1480	Tû lÖ néi ngo¹i phßng	74	13662	1;2	200	1000	420				
1481	§iÓm hé gi¸p ngo¹i phßng	74	13663	1;20	200	1000	420				
1482	§iÓm hé gi¸p néi ngo¹i phßng	74	13664	1;20	200	1000	420				
1483	§iÓm hé gi¸p néi ngo¹i phßng	74	13665	1;10	200	1000	420				
1484	---------------------Trang bÞ Hµo HiÖp thuéc tÝnh ngÉu nhiªn (QuÇn)-------------------										
