LineId	Name	GroupID	AttrId	AttrLv	Rate	AttrWorth	ConflictGroupID		Mở khóa:  đặc trưng=8:2		D:C:B=4:3:3
1159	Mở khóa áo Choàng Thiết Huyết 2										
1160	Phản đòn ngoại công/1D	39	13389	1	1250	1000	154				
1161	Phản đòn nội công/1D	39	13390	1	1250	1000	155				
1162	Tăng ngoại công/1%D	39	13387	1	1250	1000	156				
1163	Tổng công kích ngoại công/1D	39	13385	1	1250	1000	157				
1164	Phản đòn ngoại công/1C	39	13412	1	1000	1000	158				
1165	Phản đòn nội công/1C	39	13413	1	1000	1000	159				
1166	Tăng ngoại công/1%C	39	13410	1	1000	1000	160				
1167	Tổng công kích ngoại công/1C	39	13408	1	1000	1000	161				
1168	Phản đòn ngoại công/1B	39	13435	1	250	1000	162				
1169	Phản đòn nội công/1B	39	13436	1	250	1000	163				
1170	Tăng ngoại công/1%B	39	13433	1	250	1000	164				
1171	Tổng công kích ngoại công/1B	39	13431	1	250	1000	165				
1172	Mở khóa Huy Chương Thiết Huyết 2										
1173	Phản đòn ngoại công/1D	40	13389	1	1250	1000	166				
1174	Phản đòn nội công/1D	40	13390	1	1250	1000	167				
1175	Tăng ngoại công/1%D	40	13387	1	1250	1000	168				
1176	Tổng công kích ngoại công/1D	40	13385	1	1250	1000	169				
1177	Phản đòn ngoại công/1C	40	13412	1	1000	1000	170				
1178	Phản đòn nội công/1C	40	13413	1	1000	1000	171				
1179	Tăng ngoại công/1%C	40	13410	1	1000	1000	172				
1180	Tổng công kích ngoại công/1C	40	13408	1	1000	1000	173				
1181	Phản đòn ngoại công/1B	40	13435	1	250	1000	174				
1182	Phản đòn nội công/1B	40	13436	1	250	1000	175				
1183	Tăng ngoại công/1%B	40	13433	1	250	1000	176				
1184	Tổng công kích ngoại công/1B	40	13431	1	250	1000	177				
1185	Mở khóa Giày Thiết Huyết 2										
1186	Tốc độ di chuyển/1%D	41	13393	1	1250	1000	178				
1187	Tăng tốc độ xuất chiêu/1%D	41	13395	1	1250	1000	179				
1188	Hút sinh lực D	41	13394	1	1250	1000	180				
1189	Giảm thọ thương/1%D	41	13396	1	1250	1000	181				
1190	Tốc độ di chuyển/1%C	41	13416	1	1000	1000	182				
1191	Tăng tốc độ xuất chiêu/1%C	41	13418	1	1000	1000	183				
1192	Hút sinh lực C	41	13417	1	1000	1000	184				
1193	Giảm thọ thương/1%C	41	13419	1	1000	1000	185				
1194	Tốc độ di chuyển/1%B	41	13439	1	250	1000	186				
1195	Tăng tốc độ xuất chiêu/1%B	41	13441	1	250	1000	187				
1196	Hút sinh lực B	41	13440	1	250	1000	188				
1197	Giảm thọ thương/1%B	41	13442	1	250	1000	189				
1198	Dưỡng thành Vân Du 1										
1199	Nội công 	42	13359	1	5000	1000	190				
1200	Nội công 	42	13365	1	4000	1000	191				
1201	Nội công 	42	13371	1	1000	1000	192				
1202	Dưỡng thành Vân Du 2										
1203	Linh hoạt D	43	13360	1	1000	1000	193				
1204	Thân pháp D	43	13358	1	1000	1000	194				
1205	Gân cốt D	43	13361	1	1000	1000	195				
1206	Sinh lực D	43	13362	1	1000	1000	196				
1207	Tỷ lệ sinh lực D	31	13459	1	1000	1000	3				
1208	Linh hoạt C	43	13366	1	800	1000	197				
1209	Thân pháp C	43	13364	1	800	1000	198				
1210	Gân cốt C	43	13367	1	800	1000	199				
1211	Sinh lực C	43	13368	1	800	1000	200				
1212	Tỷ lệ sinh lực C	31	13460	1	800	1000	2				
1213	Linh hoạt B	43	13372	1	200	1000	201				
1214	Thân pháp B	43	13370	1	200	1000	202				
1215	Gân cốt B	43	13373	1	200	1000	203				
1216	Sinh lực B	43	13374	1	200	1000	204				
1217	Tỷ lệ sinh lực B	31	13461	1	200	1000	1				
1218	Mở khóa Vân Du 1										
1219	Linh hoạt D	44	13378	1	1300	1000	205				
1220	Thân pháp D	44	13376	1	1200	1000	206				
1221	Nội công D	44	13377	1	1500	1000	207				
1222	Linh hoạt C	44	13401	1	1300	1000	208				
1223	Thân pháp C	44	13399	1	1200	1000	209				
1224	Nội công C	44	13400	1	1500	1000	210				
1225	Linh hoạt B	44	13424	1	650	1000	211				
1226	Thân pháp B	44	13422	1	600	1000	212				
1227	Nội công B	44	13423	1	750	1000	213				
1228	Mở khóa áo Choàng Vân Du 2										
1229	Tăng nội công/1%D	45	13388	1	1250	1000	214				
1230	Tổng công kích nội công/1D	45	13386	1	1250	1000	215				
1231	Nội công lớn nhất trên vũ khí tăng/1D	45	13383	1	1250	1000	216				
1232	Nội công nhỏ nhất trên vũ khí tăng/1D	45	13384	1	1250	1000	217				
1233	Tăng nội công/1%C	45	13411	1	1000	1000	218				
1234	Tổng công kích nội công/1C	45	13409	1	1000	1000	219				
1235	Nội công lớn nhất trên vũ khí tăng/1C	45	13406	1	1000	1000	220				
1236	Nội công nhỏ nhất trên vũ khí tăng/1C	45	13407	1	1000	1000	221				
1237	Tăng nội công/1%B	45	13434	1	250	1000	222				
1238	Tổng công kích nội công/1B	45	13432	1	250	1000	223				
1239	Nội công lớn nhất trên vũ khí tăng/1B	45	13429	1	250	1000	224				
1240	Nội công nhỏ nhất trên vũ khí tăng/1B	45	13430	1	250	1000	225				
1241	Mở khóa Huy Chương Vân Du 2										
1242	Tăng nội công/1%D	46	13388	1	1250	1000	226				
1243	Tổng công kích nội công/1D	46	13386	1	1250	1000	227				
1244	Nội công lớn nhất trên vũ khí tăng/1D	46	13383	1	1250	1000	228				
1245	Nội công nhỏ nhất trên vũ khí tăng/1D	46	13384	1	1250	1000	229				
1246	Tăng nội công/1%C	46	13411	1	1000	1000	230				
1247	Tổng công kích nội công/1C	46	13409	1	1000	1000	231				
1248	Nội công lớn nhất trên vũ khí tăng/1C	46	13406	1	1000	1000	232				
1249	Nội công nhỏ nhất trên vũ khí tăng/1C	46	13407	1	1000	1000	233				
1250	Tăng nội công/1%B	46	13434	1	250	1000	234				
1251	Tổng công kích nội công/1B	46	13432	1	250	1000	235				
1252	Nội công lớn nhất trên vũ khí tăng/1B	46	13429	1	250	1000	236				
1253	Nội công nhỏ nhất trên vũ khí tăng/1B	46	13430	1	250	1000	237				
1254	Mở khóa Giày Vân Du 2										
1255	Tốc độ di chuyển/1%D	47	13393	1	1250	1000	238				
1256	Tăng tốc độ xuất chiêu/1%D	47	13395	1	1250	1000	239				
1257	Giảm thọ thương/1%D	47	13396	1	1250	1000	240				
1258	Tăng chí mệnh/1%D	47	13397	1	1250	1000	241				
1259	Tốc độ di chuyển/1%C	47	13416	1	1000	1000	242				
1260	Tăng tốc độ xuất chiêu/1%C	47	13418	1	1000	1000	243				
1261	Giảm thọ thương/1%C	47	13419	1	1000	1000	244				
1262	Tăng chí mệnh/1%C	47	13420	1	1000	1000	245				
1263	Tốc độ di chuyển/1%B	47	13439	1	250	1000	246				
1264	Tăng tốc độ xuất chiêu/1%B	47	13441	1	250	1000	247				
1265	Giảm thọ thương/1%B	47	13442	1	250	1000	248				
1266	Tăng chí mệnh/1%B	47	13443	1	250	1000	249				
1267	---------------------Linh Đồ Đầu-----------------------------------------										
1268	Xuất chiêu %D	48	13476	1	1000	1000	250				
1269	Xuất chiêu %C	48	13476	2	3000	1000	251				
1270	Xuất chiêu %B	48	13476	3	4500	1000	252				
1271	Xuất chiêu %A	48	13476	4	1500	1000	253				
1272	Dược hiệu kéo dài	49	305	4	10000	1000	254				
1273	Sinh lực D	50	13491	1	3000	1000	255				
1274	Sinh lực C	50	13491	2	4500	1000	256				
1275	Sinh lực B	50	13491	3	2000	1000	257				
1276	Điểm sinh lực A	50	13491	4	500	1000	258				
1277	---------------------Linh Đồ Y-----------------------------------------										
1278	Kháng tất cả D	51	13477	2	2500	1000	259				
1279	Kháng tất cả C	51	13477	3	4000	1000	260				
1280	Kháng tất cả B	51	13477	4	2500	1000	261				
1281	Kháng tất cả A	51	13477	5	1000	1000	262				
1282	Sinh lực %D	52	290	4	1000	1000	263				
1283	Sinh lực %C	52	290	5	5000	1000	264				
1284	Sinh mệnh % B	52	290	6	3000	1000	265				
1285	Sinh lực %A	52	290	7	1000	1000	266				
1286	---------------------Linh Đồ Khố (Sát thương)-----------------------------------										
1287	Nửa sát thương C	53	302	2	3000	1000	267				
1288	Nửa sát thương B	53	302	3	5500	1000	268				
1289	Nửa sát thương A	53	302	4	1500	1000	269				
1290	Sát thương D	54	563	1	3000	1000	270				
1291	Sát thương C	54	563	2	4500	1000	271				
1292	Sát thương B	54	563	3	2000	1000	272				
1293	Sát thương A	54	563	4	500	1000	273				
1294	---------------------Linh Đồ Khố  (Ngoại công)-----------------------------------										
1295	Ngoại công %D	55	13478	1	3000	1000	274				
1296	Ngoại công %C	55	13478	2	4500	1000	275				
1297	Ngoại công %B	55	13478	3	2000	1000	276				
1298	Ngoại công %A	55	13478	4	500	1000	277				
1299	---------------------Linh Đồ Khố (Nội kích)-----------------------------------										
1300	Nội kích %D	56	13479	1	3000	1000	278				
1301	Nội kích %C	56	13479	2	4500	1000	279				
1302	Nội kích %B	56	13479	3	2000	1000	280				
1303	Nội kích %A	56	13479	4	500	1000	281				
1304	---------------------Vũ Khí Linh Đồ (Sát thương)-------------------------------										
1305	Thân pháp D	57	13480	2	1000	1000	282				
1306	Thân pháp C	57	13480	3	2500	1000	283				
1307	Thân pháp B	57	13480	4	1000	1000	284				
1308	Thân pháp A	57	13480	5	500	1000	285				
1309	Linh hoạt D	57	13481	2	1000	1000	286				
1310	Linh hoạt C	57	13481	3	2500	1000	287				
1311	Linh hoạt B	57	13481	4	1000	1000	288				
1312	Linh hoạt A	57	13481	5	500	1000	289				
1313	Sát thương D	58	13492	2	2000	1000	290				
1314	Sát thương C	58	13492	3	4000	1000	291				
1315	Sát thương B	58	13492	4	3500	1000	292				
1316	Sát thương A	58	13492	5	500	1000	293				
1317	---------------------Vũ Khí Linh Đồ  (Ngoại công)-------------------------------										
1318	Sức mạnh D	59	13482	2	1500	1000	294				
1319	Sức mạnh C	59	13482	3	5500	1000	295				
1320	Sức mạnh B	59	13482	4	2500	1000	296				
1321	Sức mạnh A	59	13482	5	500	1000	297				
1322	Ngoại công %D	60	13484	2	2000	1000	298				
1323	Ngoại công %C	60	13484	3	4000	1000	299				
1324	Ngoại công %B	60	13484	4	3500	1000	300				
1325	Ngoại công %A	60	13484	5	500	1000	301				
1326	---------------------Vũ Khí Linh Đồ (Nội kích)-------------------------------										
1327	Nội công D	61	13483	2	1500	1000	302				
1328	Nội công C	61	13483	3	5500	1000	303				
1329	Nội công B	61	13483	4	2500	1000	304				
1330	Nội công A	61	13483	5	500	1000	305				
1331	Nội kích %D	62	13485	2	2000	1000	306				
1332	Nội kích %C	62	13485	3	4000	1000	307				
1333	Nội kích %B	62	13485	4	3500	1000	308				
1334	Nội kích %A	62	13485	5	500	1000	309				
1335	---------------------Trang bị Linh Đồ thuộc tính ngẫu nhiên (Đầu, Y, Khố công kích)-----------------										
1336	Độc sát	63	251	2	700	1000	310				
1337	Cổ sát	63	13199	6	700	1000	311				
1338	Sát thương	63	394	4	500	1000	312				
1339	Tỷ lệ ngoại công	63	261	3	600	1000	313				
1340	Tỷ lệ nội kích	63	262	3	600	1000	314				
1341	Tỷ lệ nội ngoại công	63	389	4	400	1000	315				
1342	Sức mạnh	63	399	2	1300	1000	316				
1343	Nội công 	63	402	2	1300	1000	317				
1344	Gân cốt	63	398	2	1300	1000	318				
1345	Thân pháp	63	400	2	1300	1000	319				
1346	Linh hoạt	63	401	2	1300	1000	320				
1347	---------------------Trang bị Linh Đồ thuộc tính ngẫu nhiên (Vũ khí tấn công)-------------------										
1348	Độc sát	64	251	2	2000	1000	321				
1349	Cổ sát	64	13199	6	2000	1000	322				
1350	Sát thương	64	394	4	1000	1000	323				
1351	Tỷ lệ ngoại công	64	261	3	2000	1000	324				
1352	Tỷ lệ nội kích	64	262	3	2000	1000	325				
1353	Tỷ lệ nội ngoại công	64	389	4	1000	1000	326				
1354	Giảm tỷ lệ ngoại phòng của mục tiêu	65	13320	2	1500	1000	327				
1355	Giảm tỷ lệ nội phòng của mục tiêu	65	13322	2	1500	1000	328				
1356	Giảm tỷ lệ nội ngoại phòng của mục tiêu	65	444	5	1000	1000	329				
1357	Giảm điểm số ngoại phòng mục tiêu	65	13464	3	1500	1000	330				
1358	Giảm điểm số nội phòng mục tiêu	65	13465	3	1500	1000	331				
1359	Giảm điểm số nội ngoại phòng mục tiêu	65	13466	2	1000	1000	332				
1360	Phá phòng thủ đối phương	65	252	2	0	1000	333				
1361	Hút sinh lực	65	13237	1	1000	1000	334				
1362	Chính xác	65	13564	1	1000	1000	335				
1363	---------------------Trang bị Linh Đồ thuộc tính ngẫu nhiên (Giới chỉ tấn công)-------------------										
1364	Sức mạnh	66	399	2	1800	1000	336				
1365	Nội công 	66	402	2	1800	1000	337				
1366	Gân cốt	66	398	2	1800	1000	338				
1367	Thân pháp	66	400	2	1800	1000	339				
1368	Linh hoạt	66	401	2	1800	1000	340				
1369	Phá phòng thủ đối phương	66	252	2	0	1000	341				
1370	Hút sinh lực	66	13237	1	1000	1000	342				
1371	---------------------Trang bị Linh Đồ thuộc tính ngẫu nhiên (Đầu phòng ngự)---------------------										
1372	Tỷ lệ sinh lực	67	277	5	1600	1000	343				
1373	Tỷ lệ ngoại phòng	67	493	2	1200	1000	344				
1374	Tỷ lệ nội phòng	67	494	2	1200	1000	345				
1375	Tỷ lệ nội ngoại phòng	67	495	1	800	1000	346				
1376	Điểm hộ giáp ngoại phòng	67	13486	1	1200	1000	347				
1377	Điểm hộ giáp nội phòng	67	13487	1	1200	1000	348				
1378	Điểm hộ giáp nội ngoại phòng	67	13488	1	800	1000	349				
1379	Điểm độc sát giảm	67	13207	5	650	1000	350				
1380	Kháng độc	67	13240	5	650	1000	351				
1381	Tỷ lệ giảm thời gian độc	67	13471	1	700	1000	352				
1382	---------------------Trang bị Linh Đồ thuộc tính ngẫu nhiên (áo phòng ngự)---------------------										
1383	Tỷ lệ sinh lực	68	277	5	1600	1000	353				
1384	Tỷ lệ ngoại phòng	68	493	2	1200	1000	354				
1385	Tỷ lệ nội phòng	68	494	2	1200	1000	355				
1386	Tỷ lệ nội ngoại phòng	68	495	1	800	1000	356				
1387	Điểm hộ giáp ngoại phòng	68	13486	1	1200	1000	357				
1388	Điểm hộ giáp nội phòng	68	13487	1	1200	1000	358				
1389	Điểm hộ giáp nội ngoại phòng	68	13488	1	800	1000	359				
1390	Điểm số triệt tiêu sát thương ngoại công	68	13205	5	800	1000	360				
1391	Điểm số triệt tiêu sát thương nội công	68	13206	5	800	1000	361				
1392	Điểm số triệt tiêu sát thương nội ngoại công	68	13468	6	400	1000	362				
1393	---------------------Trang bị Linh Đồ thuộc tính ngẫu nhiên (Khố phòng ngự)---------------------										
1394	Tỷ lệ sinh lực	69	277	5	1600	1000	363				
1395	Tỷ lệ ngoại phòng	69	493	2	1200	1000	364				
1396	Tỷ lệ nội phòng	69	494	2	1200	1000	365				
1397	Tỷ lệ nội ngoại phòng	69	495	1	800	1000	366				
1398	Điểm hộ giáp ngoại phòng	69	13486	1	1200	1000	367				
1399	Điểm hộ giáp nội phòng	69	13487	1	1200	1000	368				
1400	Điểm hộ giáp nội ngoại phòng	69	13488	1	800	1000	369				
1401	Điểm số phản đòn sát thương ngoại	69	13469	6	700	1000	370				
1402	Điểm số phản đòn sát thương nội	69	13470	6	700	1000	371				
1403	Điểm số phản đòn sát thương nội ngoại	69	13287	5	300	1000	372				
1404	Tỷ lệ phản đòn sát thương độc	69	13227	1	300	1000	373				
1405	---------------------Trang bị Linh Đồ thuộc tính ngẫu nhiên (Giới chỉ phòng ngự)-------------------										
1406	Tỷ lệ sinh lực	70	277	3	2000	1000	374				
1407	Tỷ lệ ngoại phòng	70	493	2	1500	1000	375				
1408	Tỷ lệ nội phòng	70	494	2	1500	1000	376				
1409	Tỷ lệ nội ngoại phòng	70	495	1	1000	1000	377				
1410	Điểm hộ giáp ngoại phòng	70	13486	1	1500	1000	378				
1411	Điểm hộ giáp nội phòng	70	13487	1	1500	1000	379				
1412	Điểm hộ giáp nội ngoại phòng	70	13488	1	1000	1000	380				
1413	---------------------Trang bị Linh Đồ thuộc tính ngẫu nhiên (Đầu, Y, Khố khác)-----------------										
1414	Điểm sinh lực	71	408	4	800	1000	381				
1415	Đẳng cấp cộng thêm sinh lực	71	13467	2	800	1000	382				
1416	Chuyển sinh cộng thêm sinh lực	71	13490	3	800	1000	383				
1417	Né tránh tất cả trạng thái phụ	71	13251	1	300	1000	384				
1418	Khi bị tấn công, có tỷ lệ tăng né tránh 10 giây	71	13473	1	600	1000	385				
1419	Khi bị tấn công, có tỷ lệ tăng tốc độ di chuyển 10 giây 	71	613	2	600	1000	386				
1420	Tăng né tránh	71	13554	1	600	1000	387				
1421	---------------------Trang bị Linh Đồ thuộc tính ngẫu nhiên (Giới chỉ khác)-------------------										
1422	Tỷ lê 30% có Tục Mệnh Quyết 1 lần	72	614	7	0	1000	388				
1423	Khi chạy có mang Tàn ảnh	72	13474	1	0	1000	389				
1424	Khi thi triển kỹ năng có Tàn ảnh	72	13475	1	0	1000	390				
1425	Sử dụng kỹ năng có tỷ lệ không có thời gian chờ	72	496	1	500	1000	391				
1426	Tỷ lệ xuất chiêu tăng	72	491	4	500	1000	392				
1427	Mật tịch cộng thêm tăng	72	564	4	100	1000	393				
1428	Điểm thể lực	72	13183	3	500	1000	394				
1429	Nội lực %	72	278	3	500	1000	395				
1430	Sát thương chuyển hóa thành nội lực 	72	308	5	500	1000	396				
1431	Sút ngắn động tác bị thương	72	89	2	500	1000	397				
1432	Dược hiệu kéo dài	72	305	4	500	1000	398				
1433	Giảm nội lực tiêu hao	72	304	3	500	1000	399				
1434	---------------------Trang bị Hào Hiệp thuộc tính ngẫu nhiên (Nón)-------------------										
1435	Xuất chiêu	73	13643	1;10	600	1000	400				
1436	Độc sát	73	13644	1;20	400	1000	401				
1437	Cổ sát	73	13645	1;20	400	1000	401				
1438	Sát thương	73	13646	1;20	400	1000	401				
1439	Tỷ lệ ngoại công	73	13647	1;12	400	1000	402				
1440	Tỷ lệ nội kích	73	13648	1;12	400	1000	402				
1441	Tỷ lệ nội ngoại công	73	13649	1;12	400	1000	402				
1442	Sức mạnh	73	13650	1;10	240	1000	403				
1443	Nội công 	73	13651	1;10	240	1000	403				
1444	Gân cốt	73	13652	1;10	240	1000	403				
1445	Thân pháp	73	13653	1;10	240	1000	403				
1446	Linh hoạt	73	13654	1;10	240	1000	403				
1447	Kháng tất cả	73	13655	1;10	700	1000	404				
1448	Tỷ lệ sinh lực	73	13656	1;10	800	1000	405				
