Sè trang bŞ	Tªn trang bŞ	Sè hiÖu thuéc tİnh 1: 	§¼ng cÊp thuéc tİnh 1: 	Sè hiÖu thuéc tİnh 2: 	§¼ng cÊp thuéc tİnh 2: 	Sè hiÖu thuéc tİnh 3: 	§¼ng cÊp thuéc tİnh 3: 	Sè hiÖu thuéc tİnh 4: 	§¼ng cÊp thuéc tİnh 4: 	Sè hiÖu thuéc tİnh 5: 	§¼ng cÊp thuéc tİnh 5: 	M· sè 6 thuéc tİnh 	§»ng cÊp 6 thuéc tİnh	M· sè 7 thuéc tİnh 	§»ng cÊp 7 thuéc tİnh	M· sè 8 thuéc tİnh 	§»ng cÊp 8 thuéc tİnh	Mµu s¾c trang bŞ
520	H¹o NguyÖt-§Şnh Thiªn ThÇn NghÖ																	<color=Gold>
521	H¹o NguyÖt-§Şnh Thiªn ThÇn NghÖ																	<color=Gold>
522	H¹o NguyÖt-§Şnh Thiªn ThÇn NghÖ																	<color=Gold>
523	H¹o NguyÖt-§Şnh Thiªn ThÇn NghÖ																	<color=Gold>
524	H¹o NguyÖt-Quû Xóc Tµ ThÇn																	<color=Gold>
525	H¹o NguyÖt-Quû Xóc Tµ ThÇn																	<color=Gold>
526	H¹o NguyÖt-Quû Xóc Tµ ThÇn																	<color=Gold>
527	H¹o NguyÖt-Quû Xóc Tµ ThÇn																	<color=Gold>
528	H¹o NguyÖt-Vu Cèt §éc V­¬ng																	<color=Gold>
529	H¹o NguyÖt-Vu Cèt §éc V­¬ng																	<color=Gold>
530	H¹o NguyÖt-Vu Cèt §éc V­¬ng																	<color=Gold>
531	H¹o NguyÖt-Vu Cèt §éc V­¬ng																	<color=Gold>
532	H¹o NguyÖt-BÊt §éng Ch©n Tiªn																	<color=Gold>
533	H¹o NguyÖt-BÊt §éng Ch©n Tiªn																	<color=Gold>
534	H¹o NguyÖt-Nhôc HuyÕt Cuång ChiÕn																	<color=Gold>
535	H¹o NguyÖt-Nhôc HuyÕt Cuång ChiÕn																	<color=Gold>
536	H¹o NguyÖt-Nhôc HuyÕt Cuång ChiÕn																	<color=Gold>
537	H¹o NguyÖt-Nhôc HuyÕt Cuång ChiÕn																	<color=Gold>
538	H¹o NguyÖt-Cöu Thiªn Quû Phï																	<color=Gold>
539	H¹o NguyÖt-Cöu Thiªn Quû Phï																	<color=Gold>
540	H¹o NguyÖt-Cöu Thiªn Quû Phï																	<color=Gold>
541	H¹o NguyÖt-Cöu Thiªn Quû Phï																	<color=Gold>
542	H¹o NguyÖt-Ma ¶nh ThÇn T«ng																	<color=Gold>
543	H¹o NguyÖt-Ma ¶nh ThÇn T«ng																	<color=Gold>
544	H¹o NguyÖt-Ma ¶nh ThÇn T«ng																	<color=Gold>
545	H¹o NguyÖt-Ma ¶nh ThÇn T«ng																	<color=Gold>
546	H¹o NguyÖt-Tª V©n Tiªn Tö																	<color=Gold>
547	H¹o NguyÖt-Tª V©n Tiªn Tö																	<color=Gold>
548	H¹o NguyÖt-Phi H¹ Tiªn Tö																	<color=Gold>
549	H¹o NguyÖt-Phi H¹ Tiªn Tö																	<color=Gold>
550	DiÖu D­¬ng-§é N¹n T«n Gi¶																	<color=Gold>
551	DiÖu D­¬ng-§é N¹n T«n Gi¶																	<color=Gold>
552	DiÖu D­¬ng-§é KiÕp T«n Gi¶																	<color=Gold>
553	DiÖu D­¬ng-§é KiÕp T«n Gi¶																	<color=Gold>
554	DiÖu D­¬ng-§é ¸ch T«n Gi¶																	<color=Gold>
555	DiÖu D­¬ng-§é ¸ch T«n Gi¶																	<color=Gold>
556	DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ																	<color=Gold>
557	DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ																	<color=Gold>
558	DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ																	<color=Gold>
559	DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ																	<color=Gold>
560	DiÖu D­¬ng-PhËt V©n Th¸nh C«																	<color=Gold>
561	DiÖu D­¬ng-PhËt V©n Th¸nh C«																	<color=Gold>
562	DiÖu D­¬ng-PhËt TrÇn Th¸nh C«																	<color=Gold>
563	DiÖu D­¬ng-PhËt TrÇn Th¸nh C«																	<color=Gold>
564	DiÖu D­¬ng-Trôc Phông Thiªn C¸i																	<color=Gold>
565	DiÖu D­¬ng-Trôc Phông Thiªn C¸i																	<color=Gold>
566	DiÖu D­¬ng-Trôc Phông Thiªn C¸i																	<color=Gold>
567	DiÖu D­¬ng-Trôc Phông Thiªn C¸i																	<color=Gold>
568	DiÖu D­¬ng-Du Long §Şa KhÊt																	<color=Gold>
569	DiÖu D­¬ng-Du Long §Şa KhÊt																	<color=Gold>
570	DiÖu D­¬ng-Du Long §Şa KhÊt																	<color=Gold>
571	DiÖu D­¬ng-Du Long §Şa KhÊt																	<color=Gold>
572	DiÖu D­¬ng-V« Cùc Thiªn T«n																	<color=Gold>
573	DiÖu D­¬ng-V« Cùc Thiªn T«n																	<color=Gold>
574	DiÖu D­¬ng-V« Cùc Thiªn T«n																	<color=Gold>
575	DiÖu D­¬ng-V« Cùc Thiªn T«n																	<color=Gold>
576	DiÖu D­¬ng-Bİch L¹c Thiªn T«n																	<color=Gold>
577	DiÖu D­¬ng-Bİch L¹c Thiªn T«n																	<color=Gold>
578	DiÖu D­¬ng-Bİch L¹c Thiªn T«n																	<color=Gold>
579	DiÖu D­¬ng-Bİch L¹c Thiªn T«n																	<color=Gold>
580	DiÖu D­¬ng-C¶m Thiªn §Êu Hån																	<color=Gold>
581	DiÖu D­¬ng-C¶m Thiªn §Êu Hån																	<color=Gold>
582	DiÖu D­¬ng-C¶m Thiªn §Êu Hån																	<color=Gold>
583	DiÖu D­¬ng-C¶m Thiªn §Êu Hån																	<color=Gold>
584	DiÖu D­¬ng-§Şnh Thiªn ThÇn NghÖ																	<color=Gold>
585	DiÖu D­¬ng-§Şnh Thiªn ThÇn NghÖ																	<color=Gold>
586	DiÖu D­¬ng-§Şnh Thiªn ThÇn NghÖ																	<color=Gold>
587	DiÖu D­¬ng-§Şnh Thiªn ThÇn NghÖ																	<color=Gold>
588	DiÖu D­¬ng-Quû Xóc Tµ ThÇn																	<color=Gold>
589	DiÖu D­¬ng-Quû Xóc Tµ ThÇn																	<color=Gold>
590	DiÖu D­¬ng-Quû Xóc Tµ ThÇn																	<color=Gold>
591	DiÖu D­¬ng-Quû Xóc Tµ ThÇn																	<color=Gold>
592	DiÖu D­¬ng-Vu Cèt §éc V­¬ng																	<color=Gold>
593	DiÖu D­¬ng-Vu Cèt §éc V­¬ng																	<color=Gold>
594	DiÖu D­¬ng-Vu Cèt §éc V­¬ng																	<color=Gold>
595	DiÖu D­¬ng-Vu Cèt §éc V­¬ng																	<color=Gold>
596	DiÖu D­¬ng-BÊt §éng Ch©n Tiªn																	<color=Gold>
597	DiÖu D­¬ng-BÊt §éng Ch©n Tiªn																	<color=Gold>
598	DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn																	<color=Gold>
599	DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn																	<color=Gold>
600	DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn																	<color=Gold>
601	DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn																	<color=Gold>
602	DiÖu D­¬ng-Cöu Thiªn Quû Phï																	<color=Gold>
603	DiÖu D­¬ng-Cöu Thiªn Quû Phï																	<color=Gold>
604	DiÖu D­¬ng-Cöu Thiªn Quû Phï																	<color=Gold>
605	DiÖu D­¬ng-Cöu Thiªn Quû Phï																	<color=Gold>
606	DiÖu D­¬ng-Ma ¶nh ThÇn T«ng																	<color=Gold>
607	DiÖu D­¬ng-Ma ¶nh ThÇn T«ng																	<color=Gold>
608	DiÖu D­¬ng-Ma ¶nh ThÇn T«ng																	<color=Gold>
609	DiÖu D­¬ng-Ma ¶nh ThÇn T«ng																	<color=Gold>
610	DiÖu D­¬ng-Tª V©n Tiªn Tö																	<color=Gold>
611	DiÖu D­¬ng-Tª V©n Tiªn Tö																	<color=Gold>
612	DiÖu D­¬ng-Phi H¹ Tiªn Tö																	<color=Gold>
613	DiÖu D­¬ng-Phi H¹ Tiªn Tö																	<color=Gold>
614	H¹o NguyÖt-§é N¹n T«n Gi¶ PhËt §ao																	<color=Gold>
615	H¹o NguyÖt-§é KiÕp T«n Gi¶ PhËt Thñ																	<color=Gold>
616	H¹o NguyÖt-§é ¸ch T«n Gi¶ PhËt Tr­îng																	<color=Gold>
617	H¹o NguyÖt-V¹n KiÕp Th¸nh Thñ Tr©m																	<color=Gold>
618	H¹o NguyÖt-PhËt V©n Th¸nh C« Liªn KiÕm																	<color=Gold>
619	H¹o NguyÖt-PhËt TrÇn Th¸nh C« CÇm																	<color=Gold>
620	H¹o NguyÖt-Trôc Phông Thiªn C¸i Thñ																	<color=Gold>
621	H¹o NguyÖt-Du Long §Şa KhÊt C«n																	<color=Gold>
622	H¹o NguyÖt-V« Cùc Thiªn T«n Tóc KiÕm																	<color=Gold>
623	H¹o NguyÖt-Bİch L¹c Thiªn T«n Bót																	<color=Gold>
624	H¹o NguyÖt-C¶m Thiªn §Êu Hån Th­¬ng																	<color=Gold>
625	H¹o NguyÖt-§Şnh Thiªn ThÇn NghÖ Cung																	<color=Gold>
626	H¹o NguyÖt-Quû Xóc Tµ ThÇn §ao																	<color=Gold>
627	H¹o NguyÖt-Vu Cèt §éc V­¬ng Tr¶o																	<color=Gold>
628	H¹o NguyÖt-BÊt §éng Ch©n Tiªn KiÕm																	<color=Gold>
629	H¹o NguyÖt-Nhôc HuyÕt Cuång ChiÕn §ao																	<color=Gold>
630	H¹o NguyÖt-Cöu Thiªn Quû Phï Bót																	<color=Gold>
631	H¹o NguyÖt-Ma ¶nh ThÇn T«ng Tr¶o																	<color=Gold>
632	H¹o NguyÖt-Tª V©n Tiªn Tö PhiÕn																	<color=Gold>
633	H¹o NguyÖt-Phi H¹ Tiªn Tö																	<color=Gold>
634	DiÖu D­¬ng-§é N¹n T«n Gi¶ PhËt §ao																	<color=Gold>
635	DiÖu D­¬ng-§é KiÕp T«n Gi¶ PhËt Thñ																	<color=Gold>
636	DiÖu D­¬ng-§é ¸ch T«n Gi¶ PhËt Tr­îng																	<color=Gold>
637	DiÖu D­¬ng-V¹n KiÕp Th¸nh Thñ Tr©m																	<color=Gold>
638	DiÖu D­¬ng-PhËt V©n Th¸nh C« Liªn KiÕm																	<color=Gold>
639	DiÖu D­¬ng-PhËt TrÇn Th¸nh C« CÇm																	<color=Gold>
640	DiÖu D­¬ng-Trôc Phông Thiªn C¸i Thñ																	<color=Gold>
641	DiÖu D­¬ng-Du Long §Şa KhÊt C«n																	<color=Gold>
642	DiÖu D­¬ng-V« Cùc Thiªn T«n Tóc KiÕm																	<color=Gold>
643	DiÖu D­¬ng-Bİch L¹c Thiªn T«n Bót																	<color=Gold>
644	DiÖu D­¬ng-C¶m Thiªn §Êu Hån Th­¬ng																	<color=Gold>
645	DiÖu D­¬ng-§Şnh Thiªn ThÇn NghÖ Cung																	<color=Gold>
646	DiÖu D­¬ng-Quû Xóc Tµ ThÇn §ao																	<color=Gold>
647	DiÖu D­¬ng-Vu Cèt §éc V­¬ng Tr¶o																	<color=Gold>
648	DiÖu D­¬ng-BÊt §éng Ch©n Tiªn KiÕm																	<color=Gold>
649	DiÖu D­¬ng-Nhôc HuyÕt Cuång ChiÕn §ao																	<color=Gold>
650	DiÖu D­¬ng-Cöu Thiªn Quû Phï Bót																	<color=Gold>
651	DiÖu D­¬ng-Ma ¶nh ThÇn T«ng Tr¶o																	<color=Gold>
652	DiÖu D­¬ng-Tª V©n Tiªn Tö PhiÕn																	<color=Gold>
653	DiÖu D­¬ng-Phi H¹ Tiªn Tö PhiÕn																	<color=Gold>
654	DiÖu D­¬ng To¸i Hoµng	841	3															<color=Gold>
655	DiÖu D­¬ng Thiªn Cung	841	4															<color=Gold>
30039	Liªu Ngù Long T­íng Qu©n	486	1	408	2	286	2	583	3									<color=Gold>
30040	Liªu Ngù Long T­íng Qu©n	486	1	408	2	286	2	583	3									<color=Gold>
30041	Liªu Ngù Long T­íng Qu©n	486	1	408	2	286	2	583	3									<color=Gold>
30042	Liªu Ngù Long T­íng Qu©n	486	1	408	2	286	2	583	3									<color=Gold>
30043	Tèng Ngù Long T­íng Qu©n	486	1	408	2	286	2	583	3									<color=Gold>
30044	Tèng Ngù Long T­íng Qu©n	486	1	408	2	286	2	583	3									<color=Gold>
30045	Tèng Ngù Long T­íng Qu©n	486	1	408	2	286	2	583	3									<color=Gold>
30046	Tèng Ngù Long T­íng Qu©n	486	1	408	2	286	2	583	3									<color=Gold>
30047	Thiªn §Şa NhËt NguyÖt	13011	4															<color=Gold>
30048	Th«ng Thiªn DiÖt §Şch §ao																	<color=Gold>
30049	Th«ng Thiªn DiÖt §Şch C«n																	<color=Gold>
30050	Th«ng Thiªn DiÖt §Şch Tr­îng																	<color=Gold>
30051	Th«ng Thiªn DiÖt §Şch Thñ																	<color=Gold>
30052	Th«ng Thiªn DiÖt §Şch Ch©m																	<color=Gold>
30053	Th«ng Thiªn DiÖt §Şch KiÕm																	<color=Gold>
30054	Th«ng Thiªn DiÖt §Şch CÇm																	<color=Gold>
30055	Th«ng Thiªn DiÖt §Şch Thñ																	<color=Gold>
30056	Th«ng Thiªn Ph¸ TrËn C«n																	<color=Gold>
30057	Th«ng Thiªn Ph¸ TrËn KiÕm 																	<color=Gold>
30058	Th«ng Thiªn Ph¸ TrËn Bót																	<color=Gold>
30059	Th«ng Thiªn Ph¸ TrËn Th­¬ng																	<color=Gold>
30060	Thiªn Thiªn Ph¸ TrËn Cung																	<color=Gold>
30061	Th«ng Nhiªn Ph¸ TrËn NhÉn																	<color=Gold>
30062	Th«ng Thiªn Ph¸ TrËn Tr¶o																	<color=Gold>
30063	Th«ng Thiªn Kim Ngäc																	<color=Gold>
30064	Th«ng Thiªn Méc §ai																	<color=Gold>
30065	Th«ng Thiªn Thñy Béi																	<color=Gold>
30066	Th«ng Thiªn Háa Giíi																	<color=Gold>
30067	Th«ng Thiªn Thæ Hoµn																	<color=Gold>
30068	Vâ L©m B¸ Chñ	476	2	484	5													<color=Gold>
30069	Vâ L©m B¸ Chñ	476	2	484	5													<color=Gold>
30070	Vâ L©m B¸ Chñ	476	2	484	5													<color=Gold>
30071	Vâ L©m B¸ Chñ	476	2	484	5													<color=Gold>
30072	Tèng Th­¬ng ¦ng ChiÕn trang	477	1	406	1	408	2	329	6									<color=Gold>
30073	Tèng Th­¬ng ¦ng ChiÕn trang	477	1	406	1	408	2	329	6									<color=Gold>
30074	Tèng Th­¬ng ¦ng ChiÕn trang	477	1	406	1	408	2	329	6									<color=Gold>
30075	Tèng Th­¬ng ¦ng ChiÕn trang	477	1	406	1	408	2	329	6									<color=Gold>
30076	Tèng Th­¬ng ¦ng T­íng Qu©n trang	13068	1	13068	2	13070	1	484	4									<color=Gold>
30077	Tèng Th­¬ng ¦ng T­íng Qu©n trang	13068	1	13068	2	13070	1	484	4									<color=Gold>
30078	Tèng Th­¬ng ¦ng T­íng Qu©n trang	13068	1	13068	2	13070	1	484	4									<color=Gold>
30079	Tèng Th­¬ng ¦ng T­íng Qu©n trang	13068	1	13068	2	13070	1	484	4									<color=Gold>
30080	Tèng Th­¬ng ¦ng So¸i trang	584	1	585	2	438	5	583	6									<color=Gold>
30081	Tèng Th­¬ng ¦ng So¸i trang	584	1	585	2	438	5	583	6									<color=Gold>
30082	Tèng Th­¬ng ¦ng So¸i trang	584	1	585	2	438	5	583	6									<color=Gold>
30083	Tèng Th­¬ng ¦ng So¸i trang	584	1	585	2	438	5	583	6									<color=Gold>
30084	Liªu Th­¬ng ¦ng ChiÕn trang	477	1	406	1	408	2	329	6									<color=Gold>
30085	Liªu Th­¬ng ¦ng ChiÕn trang	477	1	406	1	408	2	329	6									<color=Gold>
30086	Liªu Th­¬ng ¦ng ChiÕn trang	477	1	406	1	408	2	329	6									<color=Gold>
30087	Liªu Th­¬ng ¦ng ChiÕn trang	477	1	406	1	408	2	329	6									<color=Gold>
30088	Liªu Th­¬ng ¦ng T­íng Qu©n trang 	13068	1	13068	2	13070	1	484	4									<color=Gold>
30089	Liªu Th­¬ng ¦ng T­íng Qu©n trang 	13068	1	13068	2	13070	1	484	4									<color=Gold>
30090	Liªu Th­¬ng ¦ng T­íng Qu©n trang 	13068	1	13068	2	13070	1	484	4									<color=Gold>
30091	Liªu Th­¬ng ¦ng T­íng Qu©n trang 	13068	1	13068	2	13070	1	484	4									<color=Gold>
30092	Liªu Th­¬ng ¦ng So¸i trang	584	1	585	2	438	5	583	6									<color=Gold>
30093	Liªu Th­¬ng ¦ng So¸i trang	584	1	585	2	438	5	583	6									<color=Gold>
30094	Liªu Th­¬ng ¦ng So¸i trang	584	1	585	2	438	5	583	6									<color=Gold>
30095	Liªu Th­¬ng ¦ng So¸i trang	584	1	585	2	438	5	583	6									<color=Gold>
23101	Linh phï	304	1	305	1	280	2											<color=Green2>
23102	Linh phï	304	1	305	1	280	2											<color=Green2>
23111	Bİ Ph¸p	250	5	249	3	248	3	488	1									<color=Green2>
23112	Bİ Ph¸p	250	5	249	3	248	3	488	1									<color=Green2>
23121	TrÊn Yªu §¹o Nh©n	304	2	404	1	312	3	311	3	586	1							<color=Purple>
23122	TrÊn Yªu §¹o Nh©n	304	2	404	1	312	3	311	3	586	1							<color=Purple>
23131	Tö Vi §¹o Nh©n	305	2	404	1	495	1	497	1	587	1							<color=Purple>
23132	Tö Vi §¹o Nh©n	305	2	404	1	495	1	497	1	587	1							<color=Purple>
23141	Hång M«ng Ch©n Nh©n	290	3	404	1	495	2	276	1	588	1							<color=Gold>
23142	Hång M«ng Ch©n Nh©n	290	3	404	1	495	2	276	1	588	1							<color=Gold>
88016	Hoµng §Õ	476	1	419	1													<color=Gold>
88066	Hoµng §Õ	476	1	329	7													<color=Gold>
862	Hång Hoang KiÕm																	<color=Gold>
882	H¹n Vò Hång Hoang KiÕm																	<color=Fire>
29101	§¹p V©n	304	1	305	1	280	2											<color=Green2>
29102	§¹p V©n	304	1	305	1	280	2											<color=Green2>
29111	T©m Vò	306	1	265	2	246	3	487	1									<color=Green2>
29112	T©m Vò	306	1	265	2	246	3	487	1									<color=Green2>
29121	Thu NguyÖt Sø	304	2	404	1	310	3	309	3	601	1							<color=Purple>
29122	Thu NguyÖt Sø	304	2	404	1	310	3	309	3	601	1							<color=Purple>
29131	Cöu Thiªn Th¸i Ph­îng	305	2	404	1	495	1	496	1	603	1							<color=Purple>
29132	Cöu Thiªn Th¸i Ph­îng	305	2	404	1	495	1	496	1	603	1							<color=Purple>
29141	B¸ch Hoa T«n Gi¶	290	3	404	1	495	2	602	1	604	1							<color=Gold>
29142	B¸ch Hoa T«n Gi¶	290	3	404	1	495	2	602	1	604	1							<color=Gold>
88020	Hoµng §Õ	476	1	419	1													<color=Gold>
88070	Hoµng §Õ	476	1	329	7													<color=Gold>
866	Hång Hoang PhiÕn																	<color=Gold>
886	H¹n Vò Hång Hoang PhiÕn																	<color=Fire>
30101	TÇm H­¬ng	304	1	305	1	280	2											<color=Green2>
30102	TÇm H­¬ng	304	1	305	1	280	2											<color=Green2>
30111	Th¸m Ngäc	306	1	248	3	263	2	261	1									<color=Green2>
30112	Th¸m Ngäc	306	1	248	3	263	2	261	1									<color=Green2>
30121	Nghªnh H­¬ng Sø	304	2	404	1	310	3	309	3	605	1							<color=Purple>
30122	Nghªnh H­¬ng Sø	304	2	404	1	310	3	309	3	605	1							<color=Purple>
30131	B¨ng T©m Ngäc N÷	305	2	404	1	495	1	497	1	607	1							<color=Purple>
30132	B¨ng T©m Ngäc N÷	305	2	404	1	495	1	497	1	607	1							<color=Purple>
30141	Linh §éng T«n Gi¶	290	3	404	1	495	2	606	1	608	1							<color=Gold>
30142	Linh §éng T«n Gi¶	290	3	404	1	495	2	606	1	608	1							<color=Gold>
88021	Hoµng §Õ	476	1	419	1													<color=Gold>
88071	Hoµng §Õ	476	1	329	7													<color=Gold>
867	Hång Hoang Tiªu																	<color=Gold>
887	H¹n Vò Hång Hoang Tiªu																	<color=Fire>
30096	Th«ng Thiªn DiÖt §Şch KiÕm																	<color=Gold>
30097	Th«ng Thiªn DiÖt §Şch §ao																	<color=Gold>
30098	Th«ng Thiªn DiÖt §Şch Bót																	<color=Gold>
30099	Th«ng Thiªn DiÖt §Şch Tr¶o																	<color=Gold>
30100	Th«ng Thiªn DiÖt §Şch Chi																	<color=Gold>
31102	Ch©n Ma §ao																	<color=Fire>
31103	Ch©n Ma Thñ																	<color=Fire>
31104	Ch©n Ma Tr­îng																	<color=Fire>
31105	Ch©n Ma Ch©m																	<color=Fire>
31106	Ch©n Ma KiÕm																	<color=Fire>
31107	Ch©n Ma CÇm																	<color=Fire>
31108	Ch©n Ma Thñ																	<color=Fire>
31109	Ch©n Ma C«n																	<color=Fire>
31110	Ch©n Ma KiÕm																	<color=Fire>
31111	Ch©n Ma Bót																	<color=Fire>
31112	Ch©n Ma Th­¬ng																	<color=Fire>
31113	Ch©n Ma Cung																	<color=Fire>
31114	Ch©n Ma §ao																	<color=Fire>
31115	Ch©n Ma Tr¶o																	<color=Fire>
31116	Ch©n Ma KiÕm																	<color=Fire>
31117	Ch©n Ma §ao																	<color=Fire>
31118	Ch©n Ma Bót																	<color=Fire>
31119	Ch©n Ma Tr¶o																	<color=Fire>
31120	Ch©n Ma PhiÕn																	<color=Fire>
31121	Ch©n Ma Tiªu																	<color=Fire>
31122	Th«ng Thiªn DiÖt §Şch Tiªu																	<color=Gold>
31123	Giµy V¶i Th«																	<color=Green2>
31124	Tinh Trİ Bè Hµi																	<color=Blue2>
31125	Bè ChÕ Cao §ång Ngoa																	<color=Purple>
31126	ChiÕn Hµi Kim ChÕ ngò hµnh																	<color=Purple>
31127	ChiÕn Hµi Méc ChÕ ngò hµnh																	<color=Purple>
31128	ChiÕn Hµi Thñy ChÕ ngò hµnh																	<color=Purple>
31129	ChiÕn Hµi Háa ChÕ ngò hµnh																	<color=Purple>
31130	ChiÕn Hµi Thæ ChÕ ngò hµnh																	<color=Purple>
31131	ChiÕn Hµi ¢m ChÕ ngò hµnh																	<color=Purple>
31132	Phi Phong T¹o Bè																	<color=Green2>
31133	Phi Phong CÈm §o¹n																	<color=Blue2>
31134	Phi Phong Háa V©n																	<color=Purple>
31135	Phi Phong Kim ChÕ ngò hµnh																	<color=Purple>
31136	Phi Phong Méc ChÕ ngò hµnh																	<color=Purple>
31137	Phi Phong Thñy ChÕ ngò hµnh																	<color=Purple>
31138	Phi Phong Háa ChÕ ngò hµnh																	<color=Purple>
31139	Phi Phong Thæ ChÕ ngò hµnh																	<color=Purple>
31140	Phi Phong ¢m ChÕ ngò hµnh																	<color=Purple>
31141	Huy Ch­¬ng §ång ChÕ																	<color=Green2>
31142	Huy Ch­¬ng ThiÕt ChÕ																	<color=Blue2>
31143	Huy Ch­¬ng Ngäc ChÕ																	<color=Purple>
31144	Huy Ch­¬ng Kim ChÕ ngò hµnh																	<color=Purple>
31145	Huy Ch­¬ng Méc ChÕ ngò hµnh																	<color=Purple>
31146	Huy Ch­¬ng Thñy ChÕ ngò hµnh																	<color=Purple>
31147	Huy Ch­¬ng Háa ChÕ ngò hµnh																	<color=Purple>
31148	Huy Ch­¬ng Thæ ChÕ ngò hµnh																	<color=Purple>
31149	Huy Ch­¬ng ¢m ChÕ ngò hµnh																	<color=Purple>
31150	Sù phÉn né cña Tèng T­íng Qu©n	13289	1	107	3													<color=Gold>
31151	Sù phÉn né cña Tèng T­íng Qu©n	13289	1	107	3													<color=Gold>
31152	Sù phÉn né cña Tèng T­íng Qu©n	13289	1	107	3													<color=Gold>
31153	Sù phÉn né cña Tèng T­íng Qu©n	13289	1	107	3													<color=Gold>
31154	Sù phÉn né cña Tèng Nguyªn So¸i	13289	2	252	2													<color=Gold>
31155	Sù phÉn né cña Tèng Nguyªn So¸i	13289	2	252	2													<color=Gold>
31156	Sù phÉn né cña Tèng Nguyªn So¸i	13289	2	252	2													<color=Gold>
31157	Sù phÉn né cña Tèng Nguyªn So¸i	13289	2	252	2													<color=Gold>
31158	Sù phÉn né cña Liªu T­íng Qu©n	13289	1	107	3													<color=Gold>
31159	Sù phÉn né cña Liªu T­íng Qu©n	13289	1	107	3													<color=Gold>
31160	Sù phÉn né cña Liªu T­íng Qu©n	13289	1	107	3													<color=Gold>
31161	Sù phÉn né cña Liªu T­íng Qu©n	13289	1	107	3													<color=Gold>
31162	Sù phÉn né cña Liªu Nguyªn So¸i	13289	2	252	2													<color=Gold>
31163	Sù phÉn né cña Liªu Nguyªn So¸i	13289	2	252	2													<color=Gold>
31164	Sù phÉn né cña Liªu Nguyªn So¸i	13289	2	252	2													<color=Gold>
