remark	LineId	GroupId	Type	Name	MainG	MainD	MainP	MainN	GainG	GainD	GainP	GainN	Need1G	Need1D	Need1P	Need1N	Need2G	Need2D	Need2P	Need2N	Need3G	Need3D	Need3P	Need3N	Need4G	Need4D	Need4P	Need4N	Need5G	Need5D	Need5P	Need5N	NeedMoney	Desc1	Desc2	Desc3	
JingLian	284		3	Giµy Háa S¸t	0	154	39	1					2	1	31614	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Søc m¹nh/G©n cèt/T¨ng % Sinh lùc<enter><enter>Thuéc tİnh më khãa 3:Tèc ®é di chuyÓn/T¨ng xuÊt chiªu/Tawbg x¸c xuÊt			
JingLian	285		3	Giµy NguyÖt KhuyÕt	0	154	40	1					2	1	31614	1																	100000	Thuéc tİnh gi¶i khãa 1: Phßng béc/gi¶m béc/®iÓm hé gi¸p ngo¹i/®iÓm hé gi¸p néi ngo¹i/®iÓm hé gi¸p néi ngo¹i/®iÓm sinh lùc <enter><enter> Thuéc tİnh gi¶i khãa 2: néi c«ng/th©n ph¸p/®éng s¸t<enter><enter> Thuéc tİnh gi¶i khãa 3:tèc ®é ch¹y/tèc ®é ph¸t huy v			
XiLian	286		4	Phi Phong Tinh Huy	0	152	38	1					2	1	31604;31609	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	287		4	Phi Phong Háa S¸t	0	152	39	1					2	1	31604;31609	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	288		4	Phi Phong NguyÖt KhuyÕt	0	152	40	1					2	1	31604;31609	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	289		4	Huy Ch­¬ng Tinh Huy	0	153	38	1					2	1	31604;31609	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	290		4	Huy Ch­¬ng Háa S¸t	0	153	39	1					2	1	31604;31609	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	291		4	Huy Ch­¬ng NguyÖt KhuyÕt	0	153	40	1					2	1	31604;31609	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	292		4	Giµy Tinh Huy	0	154	38	1					2	1	31604;31609	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	293		4	Giµy Háa S¸t	0	154	39	1					2	1	31604;31609	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	294		4	Giµy NguyÖt KhuyÕt	0	154	40	1					2	1	31604;31609	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
Chongzhu	295		2	Phi Phong C«n B»ng	0	152	41	1					2	1	31762	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Søc m¹nh/G©n cèt/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/kh¸ng tÊt c¶			
Chongzhu	296		2	Phi Phong Toan Nghª	0	152	42	1					2	1	31762	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Søc m¹nh/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
Chongzhu	297		2	Phi Phong Chóc Long	0	152	43	1					2	1	31762	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Néi Lùc/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Søc m¹nh/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
Chongzhu	298		2	Huy Ch­¬ng C«n B»ng	0	153	41	1					2	1	31762	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Søc m¹nh/G©n cèt/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/kh¸ng tÊt c¶			
Chongzhu	299		2	Huy Ch­¬ng Toan Nghª	0	153	42	1					2	1	31762	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Søc m¹nh/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
Chongzhu	300		2	Huy Ch­¬ng Chóc Long	0	153	43	1					2	1	31762	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Néi Lùc/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Søc m¹nh/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
Chongzhu	301		2	C«n B»ng Ngoa	0	154	41	1					2	1	31762	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Søc m¹nh/G©n cèt/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/kh¸ng tÊt c¶			
Chongzhu	302		2	Toan Nghª Ngoa	0	154	42	1					2	1	31762	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Søc m¹nh/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
Chongzhu	303		2	Chóc Long Ngoa	0	154	43	1					2	1	31762	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Néi Lùc/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Søc m¹nh/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
JingLian	304		3	Phi Phong C«n B»ng	0	152	41	1					2	1	31761	1																	100000	Thuéc tİnh më khãa 1: B¹o phßng/B¹o gi¶m/§iÓm hé gi¸p ngo¹i phßng/§iÓm hé gi¸p néi phßng/§iÓm hé gi¸p néi ngo¹i phßng/§iÓm sinh lùc<enter><enter>Thuéc tİnh më khãa 2: Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh më khãa 3: S¸t th­¬ng t¨ng /TÊn c«ng kÌm ®éc			
JingLian	305		3	Phi Phong Toan Nghª	0	152	42	1					2	1	31761	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Søc m¹nh/G©n cèt/T¨ng % sinh lùc<enter><enter>Thuéc tİnh më khãa 3:T¨ng ngo¹i c«ng lín nhÊt trªn vò khİ/T¨ng ngo¹i			
JingLian	306		3	Phi Phong Chóc Long	0	152	43	1					2	1	31761	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Néi Lùc/Th©n ph¸p/Linh ho¹t<enter><enter>Thuéc tİnh më khãa 3:T¨ng néi c«ng lín nhÊt trªn vò khİ/T¨ng néi c«ng nhá			
JingLian	307		3	Huy Ch­¬ng C«n B»ng	0	153	41	1					2	1	31761	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh më khãa 3:T¨ng s¸t th­¬ng/C«ng kİch kÌm theo ®éc s¸t/T¨ng s¸t th­¬ng ®			
JingLian	308		3	Huy Ch­¬ng Toan Nghª	0	153	42	1					2	1	31761	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Søc m¹nh/G©n cèt/T¨ng % sinh lùc<enter><enter>Thuéc tİnh më khãa 3:T¨ng ngo¹i c«ng lín nhÊt trªn vò khİ/T¨ng ngo¹i			
JingLian	309		3	Huy Ch­¬ng Chóc Long	0	153	43	1					2	1	31761	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Néi Lùc/Th©n ph¸p/Linh ho¹t<enter><enter>Thuéc tİnh më khãa 3:T¨ng néi c«ng lín nhÊt trªn vò khİ/T¨ng néi c«ng nhá			
JingLian	310		3	C«n B»ng Ngoa	0	154	41	1					2	1	31761	1																	100000	Thuéc tİnh gi¶i khãa 1: phßng béc/gi¶m béc/®iÓm hé gi¸p ngo¹i/®iÓm hé gi¸p néi/®iÓm hé gi¸p néi ngo¹i/®iÓm sinh lùc<enter><enter>thuéc tİnh gi¶i khãa 2: ®éng s¸t/th©n ph¸p<enter><enter> Thuéc tİnh gi¶i khãa 3: Tèc ®é ch¹y/tèc ®é ph¸t huy vâ c«ng/x¸c suÊt 			
JingLian	311		3	Toan Nghª Ngoa	0	154	42	1					2	1	31761	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Søc m¹nh/G©n cèt/T¨ng % Sinh lùc<enter><enter>Thuéc tİnh më khãa 3:Tèc ®é di chuyÓn/T¨ng xuÊt chiªu/Tawbg x¸c xuÊt			
JingLian	312		3	Chóc Long Ngoa	0	154	43	1					2	1	31761	1																	100000	Thuéc tİnh gi¶i khãa 1: Phßng béc/gi¶m béc/®iÓm hé gi¸p ngo¹i/®iÓm hé gi¸p néi ngo¹i/®iÓm hé gi¸p néi ngo¹i/®iÓm sinh lùc <enter><enter> Thuéc tİnh gi¶i khãa 2: néi c«ng/th©n ph¸p/®éng s¸t<enter><enter> Thuéc tİnh gi¶i khãa 3:tèc ®é ch¹y/tèc ®é ph¸t huy v			
XiLian	313		4	Phi Phong C«n B»ng	0	152	41	1					2	1	31751;31765	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	314		4	Phi Phong Toan Nghª	0	152	42	1					2	1	31751;31765	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	315		4	Phi Phong Chóc Long	0	152	43	1					2	1	31751;31765	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	316		4	Huy Ch­¬ng C«n B»ng	0	153	41	1					2	1	31751;31765	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	317		4	Huy Ch­¬ng Toan Nghª	0	153	42	1					2	1	31751;31765	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	318		4	Huy Ch­¬ng Chóc Long	0	153	43	1					2	1	31751;31765	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	319		4	C«n B»ng Ngoa	0	154	41	1					2	1	31751;31765	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	320		4	Toan Nghª Ngoa	0	154	42	1					2	1	31751;31765	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	321		4	Chóc Long Ngoa	0	154	43	1					2	1	31751;31765	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
